iter	MultiClass
183	0.04013048192
184	0.03954271136
185	0.03933300007
186	0.03877110386
187	0.03831470909
188	0.03802225328
189	0.03776326056
190	0.03755945679
191	0.03734579849
192	0.03709547371
193	0.03690114601
194	0.03657124322
195	0.03634326764
196	0.03595071818
197	0.03552470623
198	0.03523136151
199	0.03500620469
200	0.03478847305
201	0.0346220851
202	0.03438261158
203	0.03400129115
204	0.03379803429
205	0.03355109041
206	0.03314233497
207	0.03280365026
208	0.03260926597
209	0.03234104017
210	0.03219872245
211	0.03209331416
212	0.03191000785
213	0.03174843726
214	0.03141343288
215	0.03112712617
216	0.0309283749
217	0.03075982544
218	0.03050902256
219	0.03029716214
220	0.02999741984
221	0.02977075877
222	0.02958639603
223	0.02944578587
224	0.02926313463
225	0.02911236328
226	0.02890832118
227	0.02878466265
228	0.02853538302
229	0.02835733102
230	0.02812166356
231	0.02787293103
232	0.02772666735
233	0.0275771362
234	0.02738565763
235	0.02733987385
236	0.0271688526
237	0.02687021156
238	0.02661883464
239	0.02643832494
240	0.02626529019
241	0.02614876006
242	0.0259944599
243	0.02567221373
244	0.02543050703
245	0.02524558367
246	0.02518487571
247	0.02504571514
248	0.02493775042
249	0.02484007674
250	0.02466042143
251	0.02448409789
252	0.02428342296
253	0.02416113984
254	0.0240188601
255	0.0237355704
256	0.02349175212
257	0.02336544381
258	0.02326741077
259	0.02318276563
260	0.02310210264
261	0.02302175637
262	0.0228351226
263	0.02270536137
264	0.02255391594
265	0.02240841253
266	0.02231028629
267	0.02220634729
268	0.02210255931
269	0.02200693472
270	0.0218574971
271	0.02174513905
272	0.02158464407
273	0.02143539275
274	0.02131645631
275	0.02120640351
276	0.02101203567
277	0.0209708608
278	0.02085262857
279	0.02075932466
280	0.02055660064
281	0.02041501904
282	0.02034656525
283	0.02024624525
284	0.02016636339
285	0.02008575497
286	0.01999728834
287	0.01985744759
288	0.01972353777
289	0.01952303123
290	0.01943616736
291	0.01935336315
292	0.01924240446
293	0.01909352712
294	0.01897792504
295	0.01888797282
296	0.01881888671
297	0.01871326127
298	0.01856768499
299	0.01846877467
300	0.01837633673
301	0.01821808837
302	0.01814509781
303	0.01797265591
304	0.0178728393
305	0.01780143093
306	0.01775294465
307	0.01767186358
308	0.01757861571
309	0.01753196212
310	0.01745758352
311	0.01739702332
312	0.01727294256
313	0.01718718645
314	0.01713003375
315	0.01705996944
316	0.01698779455
317	0.01692011574
318	0.01684480203
319	0.0167860472
320	0.01675376217
321	0.01662525136
322	0.01658149285
323	0.01653398755
324	0.01645574251
325	0.01635604769
326	0.01628388226
327	0.01620153022
328	0.01615417091
329	0.01607513376
330	0.01604886446
331	0.01595108649
332	0.01588759316
333	0.01579506264
334	0.01571105416
335	0.01556019304
336	0.01550800165
337	0.01543330807
338	0.01535834809
339	0.01524426505
340	0.01518837623
341	0.01511804912
342	0.01502168847
343	0.01495685129
344	0.01488893339
345	0.01485587929
346	0.01479276823
347	0.0146439933
348	0.01460688633
349	0.01454690903
350	0.01445665804
351	0.01437677498
352	0.01425911342
353	0.01420275999
354	0.01409952751
355	0.01402555865
356	0.01395217918
357	0.01387246751
358	0.0138344619
359	0.01378478053
360	0.0137202755
361	0.01364802411
362	0.01357419502
363	0.01351457697
364	0.01348097568
365	0.01341567935
366	0.01334557606
367	0.01326222626
368	0.01318938791
369	0.01314663702
370	0.01308411577
371	0.01304043223
372	0.01300908697
373	0.01290193187
374	0.0128362764
375	0.01270595252
376	0.01267959105
377	0.01259491005
378	0.01253630949
379	0.01243665296
380	0.01240210384
381	0.01237823089
382	0.01226868973
383	0.01220420463
384	0.01214139984
385	0.01210221566
386	0.01206804097
387	0.01204432369
388	0.01198343552
389	0.01194426384
390	0.0119073321
391	0.01187024149
392	0.01179201481
393	0.01172182222
394	0.01168135413
395	0.0116675662
396	0.01162446499
397	0.01158755832
398	0.01157163858
399	0.01150294331
400	0.01144843192
401	0.01141746624
402	0.01137283041
403	0.01133549794
404	0.01129428964
405	0.01123036809
406	0.01119863715
407	0.011164457
408	0.01113184334
409	0.01110433833
410	0.01106491635
411	0.01101623741
412	0.01099229147
413	0.01097117529
414	0.0109509554
415	0.0108856369
416	0.01084187393
417	0.01081725131
418	0.01078628075
419	0.0107502915
420	0.01070222139
421	0.01067888335
422	0.01064611658
423	0.01059997723
424	0.01054865588
425	0.01051825383
426	0.01048179713
427	0.01042311939
428	0.01038392396
429	0.01035282838
430	0.01031095786
431	0.01025115091
432	0.01022399538
433	0.01019976883
434	0.01018283906
435	0.01015976693
436	0.01013388421
437	0.01011277096
438	0.01004813059
439	0.01001965985
440	0.00994873288
441	0.009933984447
442	0.009909888538
443	0.009885585773
444	0.009862272921
445	0.009818380565
446	0.009794986455
447	0.009754722916
448	0.009727370382
449	0.009715199005
450	0.009699557935
451	0.00966611661
452	0.009638398998
453	0.009607321145
454	0.009586902594
455	0.009561087502
456	0.009517003439
457	0.009491303493
458	0.009480285841
459	0.009444047605
460	0.009411440343
461	0.00938522343
462	0.009359153373
463	0.009340271779
464	0.009315280846
465	0.009261701656
466	0.009237878424
467	0.009210035967
468	0.009199780657
469	0.009166297884
470	0.009153525524
471	0.009134745265
472	0.009116942862
473	0.009085330962
474	0.009026488253
475	0.008999931246
476	0.008974918516
477	0.008967085359
478	0.008916827043
479	0.008891837926
480	0.008856655607
481	0.008821732885
482	0.008768485977
483	0.008716921182
484	0.008682623861
485	0.00866022235
486	0.008629201445
487	0.008583473333
488	0.008555640605
489	0.008528683949
490	0.008509788334
491	0.008445719827
492	0.008421665833
493	0.00839548695
494	0.008374670889
495	0.008360906141
496	0.008333447975
497	0.008298063673
498	0.00827783752
499	0.008219993505
500	0.008200685746
501	0.00818338936
502	0.008169390746
503	0.008149095465
504	0.008127605882
505	0.008074403859
506	0.00805500205
507	0.008005066138
508	0.007986772658
509	0.007967972953
510	0.007931605347
511	0.00790722775
512	0.007887781291
513	0.007871107831
514	0.007840730908
515	0.007817765634
516	0.007792326247
517	0.00777305198
518	0.007748860617
519	0.007728584154
520	0.007700131315
521	0.007678361363
522	0.007660702826
523	0.00764155586
524	0.007596898
525	0.0075678859
526	0.007554590971
527	0.007541567265
528	0.007521888214
529	0.007487452865
530	0.007466343084
531	0.007441262563
532	0.007422807611
533	0.007407259581
534	0.007395277328
535	0.007361997354
536	0.007331423123
537	0.007307909683
538	0.007279297751
539	0.007267701409
540	0.007253923561
541	0.007238035223
542	0.007217569173
543	0.007194879719
544	0.007167355508
545	0.007146130645
546	0.007129219518
547	0.007115491733
548	0.007095069959
549	0.007076754682
550	0.007057826696
551	0.007037233922
552	0.007029212515
553	0.007011739686
554	0.007001874994
555	0.006987281077
556	0.006960069898
557	0.006940122445
558	0.006927016092
559	0.006910632113
560	0.006901836221
561	0.006870290166
562	0.006838314869
563	0.006816487737
564	0.00680735571
565	0.00679366495
566	0.006782701477
567	0.006768060595
568	0.006758503393
569	0.006746601368
570	0.006735417868
571	0.006724865968
572	0.00668902144
573	0.006666353952
574	0.006652263945
575	0.006644269498
576	0.006625679029
577	0.006601382316
578	0.006585561984
579	0.006564322684
580	0.006545831254
581	0.006531297864
582	0.006520196244
583	0.006509277184
584	0.006489617519
585	0.006477985233
586	0.006461239056
587	0.006446340482
588	0.006433982132
589	0.006412220835
590	0.006391450506
591	0.006373243657
592	0.006357402058
593	0.006350290235
594	0.006333928673
595	0.006317905213
596	0.006303729956
597	0.006288280776
598	0.006270625191
599	0.006257133738
600	0.006243755649
601	0.006215043646
602	0.006204551562
603	0.006192543909
604	0.006179637933
605	0.006168043981
606	0.006149197655
607	0.006140933388
608	0.006132958463
609	0.006122583569
610	0.006099043673
611	0.006086172329
612	0.006057656484
613	0.006037314827
614	0.006016624051
615	0.006003605944
616	0.005979543257
617	0.005953634962
618	0.005932853365
619	0.005916466197
620	0.005900276775
621	0.005891341622
622	0.005884622886
623	0.00586936833
624	0.00585891873
625	0.005839831545
626	0.005817855367
627	0.005802792049
628	0.005781084936
629	0.005770698802
630	0.0057612625
631	0.005739734569
632	0.005723419342
633	0.005708338677
634	0.005698240821
635	0.005680670745
636	0.005672188764
637	0.005656424462
638	0.005635916881
639	0.005624598645
640	0.005615901633
641	0.005602627483
642	0.005589884136
643	0.005581128208
644	0.005548504629
645	0.005522215951
646	0.005499612545
647	0.005483606982
648	0.00547195499
649	0.00546234063
650	0.005437912463
651	0.005425049528
652	0.005413938226
653	0.005370976454
654	0.005360635622
655	0.00534442233
656	0.005332574654
657	0.005324598312
658	0.005305328256
659	0.005302286804
660	0.005295391411
661	0.005271743541
662	0.005259847912
663	0.005249475268
664	0.005241071299
665	0.005224856699
666	0.005214426063
667	0.005204310632
668	0.005195216695
669	0.005183725517
670	0.005174871695
671	0.005165533409
672	0.005153514408
673	0.005144620723
674	0.005133694865
675	0.005121639678
676	0.005110592598
677	0.005102478231
678	0.005093521638
679	0.005086332813
680	0.005062359112
681	0.005056112007
682	0.005044603269
683	0.005034589863
684	0.005023018188
685	0.00500966714
686	0.005002478703
687	0.004976094426
688	0.004966527646
689	0.004958704924
690	0.004951809797
691	0.004941322192
692	0.004928018102
693	0.004907021649
694	0.004896407338
695	0.004888754551
696	0.004879266587
697	0.004870341628
698	0.004862743816
699	0.004859642691
700	0.004847787065
701	0.004832188063
702	0.004821217995
703	0.00481066726
704	0.004804897455
705	0.004797358999
706	0.004769926867
707	0.004763657173
708	0.004756003018
709	0.004752093119
710	0.004745264106
711	0.004739460697
712	0.004715281043
713	0.004700761451
714	0.004689796778
715	0.004683275983
716	0.004674500613
717	0.004664564741
718	0.004658781321
719	0.004651180396
720	0.004643171944
721	0.004627073145
722	0.004616617115
723	0.004608714023
724	0.00459409781
725	0.004587411241
726	0.00457053352
727	0.004553415049
728	0.004548491412
729	0.004538816576
730	0.004526023834
731	0.004517777219
732	0.004514903427
733	0.004510308883
734	0.004504988683
735	0.0044979444
736	0.004478506836
737	0.0044719263
738	0.004467519941
739	0.00446266169
740	0.004458365303
741	0.004449653089
742	0.004440305637
743	0.004427489419
744	0.004420133111
745	0.004416331124
746	0.004405495212
747	0.004392185384
748	0.004383576858
749	0.00437558384
750	0.004368950567
751	0.004361755888
752	0.004351317271
753	0.004343818885
754	0.004328741928
755	0.00432404258
756	0.004321092362
757	0.004313002059
758	0.004286903114
759	0.004282798722
760	0.004277623166
761	0.004272213099
762	0.004256825849
763	0.004248790003
764	0.004241077273
765	0.004226275409
766	0.004220696399
767	0.004208342564
768	0.004204477525
769	0.004199808403
770	0.004195668777
771	0.004188706193
772	0.004187024412
773	0.004177386344
774	0.00416528891
775	0.004160322154
776	0.004154388342
777	0.004143244668
778	0.004135178226
779	0.004132855489
780	0.004123233058
781	0.004116714291
782	0.004104486709
783	0.004100455604
784	0.00409498697
785	0.004091596318
786	0.004086837623
787	0.004081664649
788	0.004077243025
789	0.004061398976
790	0.004055433016
791	0.004049533767
792	0.00404456752
793	0.004040032502
794	0.004032958958
795	0.004025890904
796	0.004018525344
797	0.004010858263
798	0.004005838336
799	0.004001393739
800	0.00399560093
801	0.003990140087
802	0.003980823689
803	0.00396869913
804	0.0039630251
805	0.003958697859
806	0.003954028787
807	0.003948074344
808	0.003939592361
809	0.003931249754
810	0.003923960876
811	0.003914343727
812	0.003906242872
813	0.003902337144
814	0.003895469524
815	0.003890085414
816	0.00387963555
817	0.003872696585
818	0.003861918466
819	0.003852914437
820	0.003846391912
821	0.003842351039
822	0.003839485078
823	0.00383590878
824	0.00383244783
825	0.003827385943
826	0.003825196006
827	0.003820194409
828	0.003812713437
829	0.003803535497
830	0.003799998035
831	0.003791250145
832	0.00377747359
833	0.003773172191
834	0.003765068258
835	0.003759890602
836	0.003753685661
837	0.003748507214
838	0.003737382644
839	0.003730196293
840	0.003725165554
841	0.003719053084
842	0.003709396303
843	0.003705755969
844	0.003692330654
845	0.003683926905
846	0.003678012338
847	0.003675845923
848	0.003668732935
849	0.003665502236
850	0.003657942742
851	0.00365490377
852	0.003645152816
853	0.003642490498
854	0.00363770868
855	0.003629472485
856	0.003628272389
857	0.003623353247
858	0.003617230351
859	0.003611590444
860	0.003604388221
861	0.003601494115
862	0.003598177395
863	0.003594059126
864	0.003589257156
865	0.003587599373
866	0.003576758508
867	0.003570392586
868	0.00356822392
869	0.003563862858
870	0.003556327567
871	0.003548937045
872	0.003541421827
873	0.003534933713
874	0.003531251902
875	0.003524067327
876	0.003518432461
877	0.003514490241
878	0.003507245123
879	0.003494813826
880	0.003492125949
881	0.003484721606
882	0.003480922962
883	0.00347769424
884	0.003473078698
885	0.003467233025
886	0.00346335594
887	0.003459578847
888	0.00345406377
889	0.003449321773
890	0.003445688577
891	0.00344246863
892	0.003435259191
893	0.003427901752
894	0.003419071868
895	0.003414151987
896	0.00340687937
897	0.003400561319
898	0.003396888402
899	0.00339163683
900	0.003387490054
901	0.003383820633
902	0.003380685242
903	0.003375642738
904	0.003373079824
905	0.00336025156
906	0.003356181158
907	0.003353585952
908	0.003350429263
909	0.003335536207
910	0.003330315481
911	0.003327062158
912	0.003323238561
913	0.003312899141
914	0.00329929374
915	0.003295739064
916	0.003286425583
917	0.003279169769
918	0.003275289878
919	0.003269144048
920	0.003254259782
921	0.003253189437
922	0.003251734518
923	0.003246997316
924	0.003240962427
925	0.003235997959
926	0.003232704852
927	0.00322981614
928	0.003225282509
929	0.003219145901
930	0.003214792779
931	0.003202331258
932	0.003199724744
933	0.003193648157
934	0.003190189982
935	0.003186426595
936	0.003177357847
937	0.00316739101
938	0.003163134063
939	0.003161321725
940	0.003156691264
941	0.003155525526
942	0.003153972316
943	0.003147500685
944	0.003144083748
945	0.003138295955
946	0.003133604213
947	0.003130626362
948	0.003122897634
949	0.003117059638
950	0.003113328754
951	0.003105998617
952	0.003103843966
953	0.003096354392
954	0.003092309945
955	0.003089543997
956	0.003088539009
957	0.003084001736
958	0.003076192488
959	0.003071138971
960	0.003069120606
961	0.003063416149
962	0.0030599941
963	0.003058322942
964	0.003055418123
965	0.003052370378
966	0.003048537268
967	0.003042222791
968	0.003038264403
969	0.003034421933
970	0.003030260124
971	0.003028286258
972	0.003024436458
973	0.003017549769
974	0.003013404595
975	0.00300908153
976	0.003005520895
977	0.003002705692
978	0.002999825907
979	0.002996816268
980	0.002995268009
981	0.002990700204
982	0.00298784903
983	0.002981625498
984	0.002978164199
985	0.002976070213
986	0.002974211063
987	0.002969835396
988	0.00296332387
989	0.002956448568
990	0.002951600083
991	0.002948418568
992	0.002946328382
993	0.002941827363
994	0.00293808112
995	0.002935580807
996	0.002924717643
997	0.002922831048
998	0.002917361706
999	0.002910777342
