Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-0.054199,-0.797607,0.170898,-1.708984,-17.395020,-0.427246
-0.040283,-1.087280,0.328369,2.441406,2.502441,6.103515
-0.070435,-0.833252,0.227295,-53.771969,63.476559,5.676269
0.041260,-0.741211,0.110107,40.649410,-36.254883,6.042480
0.308594,-0.764648,0.322510,33.874512,9.338379,-0.732422
0.008057,-1.025513,-0.038452,37.292480,-30.578611,-2.136230
0.002686,-0.897705,0.030884,-2.075195,16.113281,12.390136
0.065308,-0.802612,0.233032,0.244141,22.094725,0.976562
0.020630,-0.970459,0.054199,5.310058,4.943848,-13.916015
0.057129,-0.992676,0.129517,3.967285,-2.624511,-10.314940
-0.036255,-1.026489,0.159180,-1.464844,0.976562,-2.990722
-0.081787,-0.980835,0.155762,6.530761,8.605957,-16.052246
-0.101807,-1.059937,0.048340,4.089355,3.845215,-18.859863
-0.115356,-1.107300,0.057251,10.131835,-3.234863,-13.305663
-0.075684,-1.064819,0.106201,0.427246,6.347656,-10.559081
-0.348999,-0.974487,0.162354,9.948730,8.789063,-8.178711
-0.118652,-1.033569,0.140747,45.227047,90.881340,151.733398
-0.544434,-1.385010,0.285645,5.493164,-3.845215,-43.518063
-0.123901,-1.385132,0.044434,-8.911133,2.502441,12.145995
-0.163452,-1.343994,0.135620,-19.165039,-2.502441,13.366698
-0.221558,-1.094360,0.254639,-7.385253,4.699707,13.183593
-0.024170,-0.964478,0.100830,-3.112793,-8.850098,18.493652
-0.035156,-0.848389,0.151245,-10.314940,8.178711,12.390136
-0.051880,-0.692383,0.182129,-25.512693,18.432617,9.704590
-0.100464,-0.602905,0.178955,-32.226562,21.850584,8.056641
0.159302,-0.657104,0.187256,-21.057127,9.521484,5.615234
-0.077148,-1.030640,0.301880,3.723144,-20.446775,8.178711
-0.021118,-1.047241,0.311890,4.699707,1.586914,-1.770019
0.052612,-0.966919,0.253296,10.803222,-0.427246,-5.310058
-0.036133,-0.798706,0.247803,12.145995,6.530761,-2.502441
-0.005737,-0.795654,0.183838,12.695312,-2.624511,-5.187988
-0.054932,-0.885498,0.212891,8.728027,0.427246,-3.723144
-0.052490,-0.983398,0.174683,9.765625,-2.441406,-7.751464
-0.086914,-0.940674,0.151001,-1.586914,13.488769,-3.662109
-0.082520,-0.931396,0.118408,0.854492,7.873535,-4.333496
-0.090576,-0.962402,0.110718,0.610352,4.821777,-10.498046
-0.067017,-0.995972,0.082153,-0.854492,10.620116,-12.084960
-0.125244,-0.975220,0.072510,-0.122070,9.094238,-12.451171
-0.133301,-1.045532,0.074951,2.685547,3.967285,-13.488769
-0.152466,-0.963501,0.116089,3.356933,6.408691,-8.178711
-0.151489,-0.960327,0.165161,5.493164,8.361816,-8.605957
-0.154419,-1.033813,0.166138,2.014160,3.906250,-11.718749
-0.172363,-1.001099,0.160034,1.831055,2.075195,-11.657714
-0.151367,-1.030396,0.204590,1.953125,18.005371,-18.249512
-0.133667,-1.051880,0.170654,-2.075195,32.226562,-21.484373
-0.202881,-1.092529,0.109253,12.329101,18.310547,-12.329101
-0.540771,-1.427002,0.331055,-9.216309,0.976562,-22.827147
-0.180542,-1.026733,0.203979,-1.525879,-27.893064,-2.014160
-0.269165,-0.914185,0.073975,-0.915527,-15.136718,10.009766
-0.165039,-0.913818,0.135620,-4.577637,-14.770507,10.192870
-0.248657,-0.965576,0.096558,-5.859375,5.798339,0.610352
-0.307129,-0.978149,0.284546,-9.460449,-14.709472,-9.826660
-0.404297,-1.153320,0.120728,-11.596679,14.099120,-10.681151
-0.213013,-1.190308,0.101440,-7.019042,-8.300781,15.624999
-0.281616,-1.102173,0.235474,3.356933,-13.854980,19.958496
-0.266602,-1.085571,0.155884,-2.990722,-6.896972,3.723144
