Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
0.060669,0.628906,0.749878,-4.150391,5.798339,1.770019
0.058105,0.602173,0.698730,1.647949,8.422852,2.014160
0.041382,0.462769,0.523926,7.995605,-3.112793,10.559081
0.077393,0.491821,0.499634,17.883301,4.882812,6.469726
0.042969,0.601074,0.730103,-3.601074,10.070800,3.784179
0.053467,0.588135,0.741943,13.854980,-7.202148,9.643555
0.034180,0.564087,0.785645,9.277344,-3.479004,7.080078
0.011475,0.605591,0.808960,-5.798339,2.563476,0.610352
-0.051025,0.591309,0.867065,-2.502441,-5.004883,6.042480
-0.090576,0.593506,0.854004,-0.427246,-14.343261,6.164550
-0.084961,0.726318,0.958618,5.615234,-8.422852,1.281738
-0.071167,0.811768,1.136108,10.192870,2.014160,4.455566
-0.071045,0.800171,1.134399,0.122070,2.502441,2.319336
-0.073730,0.697754,1.037354,-3.234863,7.080078,-2.319336
-0.058350,0.612915,0.878906,-17.578125,2.563476,-9.887695
-0.013672,0.578735,0.779663,-23.864744,19.287109,-8.544922
-0.012817,0.624878,0.771240,-0.366211,-4.028320,-4.455566
0.005615,0.606201,0.779297,-3.723144,4.760742,-4.760742
0.027832,0.655762,0.797729,4.455566,-1.708984,-3.784179
0.046875,0.595947,0.740356,-1.831055,2.197266,-5.859375
0.076172,0.546387,0.651855,-19.897461,13.732909,-10.742187
0.046631,0.375977,0.452759,-2.380371,-4.882812,3.051758
0.066528,0.543335,0.636597,18.615723,-0.366211,1.159668
0.069580,0.673828,0.793823,-12.573241,8.544922,-11.840819
0.103638,0.428833,0.511353,10.925292,-19.653320,8.728027
0.094604,0.425415,0.483643,12.756347,-4.943848,14.831542
0.080933,0.569092,0.748657,7.995605,5.615234,-5.493164
0.076782,0.547119,0.846069,10.375976,-6.713867,2.929687
-0.000244,0.635132,0.759644,-7.446289,-7.507324,-0.854492
-0.013306,0.654785,0.911011,12.268065,-14.770507,7.812500
-0.056885,0.564087,0.862793,5.554199,-13.977050,7.080078
-0.046997,0.553955,0.875854,-0.976562,-10.620116,7.873535
-0.090332,0.664307,0.985596,-1.647949,-10.620116,1.403808
-0.065308,0.809692,1.146362,-8.117676,-4.394531,-6.652832
-0.052734,0.864624,1.091797,-2.136230,-0.488281,-2.136230
-0.044678,0.698486,0.941528,0.000000,6.652832,0.488281
-0.039307,0.606445,0.801270,-8.789063,7.507324,-3.295898
0.008057,0.583252,0.725342,-3.967285,8.728027,-5.004883
0.018677,0.582520,0.759521,0.000000,15.258788,-0.793457
0.030518,0.609497,0.796265,-14.831542,11.413573,-8.850098
0.024170,0.667725,0.834839,-14.648437,12.023925,-11.657714
0.064819,0.679810,0.765503,-18.127441,7.995605,-10.559081
0.089111,0.649536,0.661621,-10.070800,6.652832,-6.469726
0.055542,0.502808,0.450806,-14.831542,7.812500,-5.920410
0.013062,0.362427,0.432007,14.160155,-11.962890,9.521484
0.069702,0.648315,0.859985,36.926270,-6.408691,9.704590
0.118408,0.713501,0.892578,-16.601562,9.155273,-7.507324
0.123413,0.518066,0.577637,-18.127441,1.831055,-7.690429
0.082397,0.512817,0.562866,-15.319823,0.915527,-1.708984
0.180664,0.477295,0.628418,49.377438,-4.760742,15.563964
0.101318,0.527344,0.664795,4.089355,-3.356933,13.549804
0.024414,0.584595,0.805176,18.005371,-22.766111,3.967285
-0.059326,0.556030,0.848389,-3.417969,-7.873535,0.122070
-0.006714,0.659424,0.834106,-7.873535,-7.629394,2.807617
-0.032715,0.651367,0.871704,2.929687,-11.474608,7.080078
-0.044189,0.660156,0.897949,21.728514,-16.967773,13.610839
-0.073120,0.630127,0.997437,6.713867,-5.065917,1.342773
-0.063232,0.796631,1.154053,-1.831055,-1.281738,-2.746582
-0.046143,0.760986,1.099365,-14.160155,2.502441,-6.042480
-0.084106,0.673340,0.969604,0.061035,-5.920410,2.380371
-0.064819,0.601562,0.803223,-9.155273,0.915527,-4.943848
-0.026123,0.561646,0.746826,-12.939452,8.728027,-8.911133
-0.025757,0.613647,0.745850,-2.075195,1.770019,-0.427246
-0.028687,0.627441,0.796265,-12.268065,0.671387,-7.568359
-0.016479,0.630615,0.763428,-4.760742,3.601074,-8.422852
0.040405,0.640259,0.741333,-14.282226,9.887695,-12.329101
0.041260,0.529541,0.548340,-15.930175,2.868652,-8.300781
0.018066,0.361084,0.361572,0.488281,-0.061035,6.042480
0.036621,0.653198,0.730835,33.935547,-5.004883,4.394531
0.051636,0.516235,0.622192,-33.996582,11.230468,-14.282226
0.041870,0.318237,0.376587,17.761230,-21.179197,11.657714
0.007935,0.465942,0.587891,10.620116,-6.347656,1.586914
0.009399,0.680420,0.889771,11.657714,-6.042480,1.586914
-0.005493,0.628540,0.839478,13.549804,-12.207030,5.859375
-0.023315,0.658081,0.881226,6.958007,-13.549804,13.244628
-0.073242,0.652344,0.845093,6.469726,-9.216309,6.713867
-0.093506,0.700073,0.987305,3.662109,-10.864257,6.713867
-0.119385,0.827515,1.180176,-0.427246,-10.253905,-3.295898
-0.106323,0.787354,1.182373,2.014160,2.014160,-1.098633
-0.078247,0.649048,1.000488,0.000000,3.234863,0.549316
-0.101929,0.576904,0.863403,-18.676758,10.009766,-6.530761
