Time,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,dt
1404659,0.585083,0.934814,0.323853,-16.479492,10.253905,14.526366,98
1404757,0.472046,0.809204,0.168457,-31.860350,-0.305176,1.770019,98
1404856,0.463623,1.109741,-0.052734,-15.380858,8.666992,19.226074,99
1404955,0.367920,1.018555,0.029785,-22.827147,26.733397,25.451658,99
1405053,0.281860,0.782104,0.219727,-22.949217,-3.601074,19.897461,98
1405151,0.319824,0.926147,-0.061401,-21.362303,-9.887695,-9.338379,98
1405249,0.301392,0.998169,-0.024048,-5.920410,-4.638672,-1.281738,98
1405348,0.328735,0.890015,-0.049805,5.187988,-26.428221,-2.197266,99
1405446,0.395630,0.905396,0.047852,2.258301,-7.934570,-16.662598,98
1405543,0.377441,0.886719,-0.020996,19.042969,-28.503416,-30.639647,97
1405641,0.503418,0.907349,0.115601,67.687988,38.024902,-39.428711,98
1405740,0.343628,0.510376,0.166748,33.264160,16.357422,-25.207518,99
1405839,0.466064,0.852051,0.036865,-4.211426,8.300781,-14.465331,99
1405938,0.631226,0.763672,0.211426,-14.221190,5.981445,13.610839,99
1406036,0.431152,0.837036,0.224609,-11.596679,13.732909,10.559081,98
1406135,0.575928,0.889771,0.179199,-10.498046,9.033203,-8.239746,99
1406232,0.463379,0.875977,0.174438,9.155273,-3.051758,-22.155760,97
1406329,0.477539,0.807007,-0.017578,-10.070800,-1.464844,5.859375,97
1406428,0.576660,0.902466,0.072266,-1.831055,-1.159668,-17.395020,99
1406527,0.470947,0.836182,0.070679,-5.920410,-0.793457,-2.990722,99
1406626,0.565430,0.755005,0.111816,-0.915527,10.620116,-3.173828,99
1406724,0.532715,0.838867,0.034302,5.615234,-5.126953,-8.605957,98
1406822,0.467896,0.758057,-0.051270,-7.934570,-1.525879,15.014647,98
1406920,0.469482,0.498169,0.151855,-21.911619,58.715816,38.085937,98
1407017,-0.021362,0.071533,-0.014282,-66.711426,-53.527828,63.781734,97
1407116,0.407471,1.140015,-0.251465,-11.535644,12.145995,5.249023,99
1407215,0.550659,1.180908,0.056763,36.193848,-4.943848,39.306641,99
1407313,0.401489,0.737671,0.106445,2.746582,-13.854980,32.348633,98
1407411,0.300171,1.152710,-0.065430,11.291503,7.019042,-34.179687,98
1407509,0.179810,1.110474,0.044678,44.006344,-23.254393,-32.836914,98
1407606,0.445435,1.040405,0.114014,-9.948730,-22.460936,-25.512693,97
1407704,0.421631,1.134644,-0.069946,1.037598,-24.475096,-7.812500,98
1407801,0.451172,0.991089,-0.009766,23.620604,-4.028320,7.141113,97
1407899,0.315063,0.907227,0.153687,14.221190,-4.516602,10.498046,98
1407997,0.293579,0.971924,0.281982,-2.197266,10.864257,6.286621,98
1408096,0.285400,0.843018,0.156860,-0.976562,7.751464,-7.385253,99
1408194,0.404053,0.891235,0.202637,-11.413573,-3.051758,-4.150391,98
1408292,0.452026,0.986206,0.196899,-20.568846,-12.390136,2.685547,98
1408391,0.406128,1.249268,-0.167480,-18.981934,29.174803,6.286621,99
1408489,0.403687,1.061279,0.170044,-23.376463,17.639160,29.968260,98
1408588,0.322876,0.865723,0.055786,-33.996582,3.601074,16.723633,99
1408685,0.258179,0.985718,-0.075684,-18.554687,-1.403808,10.375976,97
1408785,0.261719,0.995605,-0.099365,-17.578125,-11.901855,0.488281,100
1408883,0.256470,0.983154,-0.163330,-11.901855,-21.728514,-14.282226,98
1408981,0.409912,1.000122,-0.104858,-20.019531,-66.833496,-46.447750,98
1409081,0.355469,0.861328,0.013916,26.855467,-4.028320,-37.719727,100
1409180,0.471191,0.831909,-0.180420,52.917477,-9.826660,-27.770994,99
1409278,0.520752,0.797241,0.120239,52.185055,7.690429,-14.709472,98
1409377,0.349609,0.627075,-0.030029,22.338865,8.300781,-4.455566,99
1409475,0.296997,0.846191,0.120972,4.150391,8.483887,0.244141,98
1409573,0.538696,0.865479,0.282227,-1.525879,12.451171,-5.737304,98
1409670,0.476685,0.888916,0.145020,-7.507324,6.958007,-0.061035,97
1409768,0.561035,0.839233,0.174438,-4.394531,13.793944,4.272461,98
1409865,0.528198,0.843872,0.150391,-8.483887,0.488281,-6.347656,97
1409962,0.514404,0.857300,0.057251,-6.225585,2.563476,-5.432128,97
1410060,0.540161,0.802612,0.137329,-5.798339,1.098633,-3.601074,98
1410159,0.486572,0.866699,0.068237,-5.126953,-4.760742,-7.812500,99
1410257,0.593384,0.841919,0.095947,-3.234863,-0.427246,-4.943848,98
1410355,0.512207,0.807495,0.072144,-3.601074,-2.136230,-1.220703,98
1410453,0.492920,0.855957,0.041382,-1.586914,4.516602,-8.056641,98
1410551,0.529297,0.775146,0.044678,-6.835937,8.361816,5.187988,98
1410650,0.435791,0.692627,-0.080688,-31.799314,12.451171,25.878904,99
1410748,0.326172,0.662476,-0.007080,-43.090816,40.405270,31.677244,98
1410845,0.434082,0.750732,-0.223755,-41.931149,-14.282226,38.269043,97
1410942,0.260742,1.212524,-0.294922,-8.361816,0.854492,15.075683,97
1411039,0.292480,0.825195,-0.102417,11.535644,4.516602,31.860350,97
1411136,0.390503,0.720459,0.072998,-6.835937,6.958007,10.131835,97
1411233,0.375854,0.939819,-0.001221,31.616209,-25.146482,9.460449,97
1411330,0.280029,1.401855,-0.384888,20.263670,-8.972168,-23.864744,97
1411427,0.095947,1.147339,0.072998,37.292480,-7.324218,-13.732909,97
1411525,0.344727,0.899048,0.221802,47.424313,-16.235352,22.460936,98
1411624,0.338623,0.927979,0.107544,15.258788,4.699707,-10.681151,99
1411722,0.234741,0.947144,0.197754,-4.089355,1.892090,-19.470215,98
1411819,0.350098,1.187012,0.093262,18.981934,-4.516602,-3.295898,97
1411917,0.278931,0.894043,0.013916,9.033203,6.408691,-0.366211,98
1412015,0.259155,1.079468,0.198608,-6.286621,36.132812,-7.873535,98
