Time,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,dt
1083255,0.124268,0.978638,-0.005249,-15.502929,13.488769,24.658201,98
1083353,0.129517,0.959717,-0.087402,-17.333984,9.948730,21.667479,98
1083453,0.145020,0.916748,-0.086914,0.061035,-0.427246,25.573729,100
1083551,0.068848,0.912109,-0.039917,-6.835937,7.507324,5.310058,98
1083649,0.016235,0.974243,0.006592,0.610352,9.216309,-8.850098,98
1083747,0.032837,1.001709,-0.123657,6.713867,-2.685547,5.554199,98
1083845,0.049316,1.109619,-0.184326,11.962890,3.662109,-26.123045,98
1083943,0.071411,1.123291,-0.182983,34.851074,-7.324218,1.770019,98
1084041,0.127808,1.151733,-0.128418,8.728027,-0.122070,-17.700195,98
1084140,0.160889,0.997681,-0.025635,-1.403808,-1.464844,11.657714,99
1084238,0.109375,0.927124,0.022461,2.319336,12.145995,-2.929687,98
1084337,0.087402,1.547729,-0.121948,-21.911619,-3.601074,-14.770507,99
1084436,0.052002,1.540527,-0.254028,-45.410152,14.648437,33.386230,99
1084534,0.044556,1.001099,0.127075,1.220703,-42.480465,-24.475096,98
1084632,0.100586,0.647949,-0.018677,35.827637,-37.841797,-47.668453,98
1084731,-0.046631,0.321289,-0.075928,53.710934,-23.498533,-63.903805,99
1084829,0.140747,0.623047,-0.085083,16.784668,4.333496,-33.386230,98
1084926,0.371094,1.157593,0.164917,-3.845215,0.793457,-3.601074,97
1085024,0.311279,0.867554,0.125366,1.770019,-1.098633,-1.403808,98
1085123,0.370483,0.992432,0.023315,-4.089355,-2.319336,1.586914,99
1085220,0.306519,0.834595,0.019409,4.516602,-8.178711,-1.770019,97
1085318,0.213623,0.645508,-0.143677,-22.766111,5.249023,56.823727,98
1085417,0.238281,0.947876,-0.071899,-30.944822,10.986327,21.240232,99
1085516,0.193359,1.084839,-0.145508,-6.347656,2.380371,35.034180,99
1085615,0.034912,0.922974,-0.042725,-17.333984,11.291503,29.479979,99
1085713,0.029053,0.852539,0.009521,-19.531250,3.845215,20.019531,98
1085810,0.031006,0.934937,-0.056641,-10.437011,9.033203,10.925292,97
1085909,0.039063,0.997437,-0.156860,-17.700195,16.174316,-0.366211,99
1086006,0.066528,0.933960,-0.091919,-4.333496,4.760742,-11.169433,97
1086103,0.060669,1.105591,-0.215942,4.577637,14.221190,-24.475096,97
1086200,0.046631,1.151367,-0.277222,13.977050,4.760742,-9.582520,97
1086299,0.068848,1.339966,-0.176392,8.239746,2.746582,-2.563476,99
1086397,0.120361,0.820923,-0.131714,-12.634276,4.943848,25.512693,98
1086495,0.100220,0.801514,-0.134399,10.253905,0.366211,-6.774902,98
1086593,0.176636,1.212036,-0.184692,17.333984,6.774902,-21.423338,98
1086692,0.142456,0.952393,-0.135132,-2.685547,9.887695,21.911619,99
1086791,0.090210,1.491821,-0.227905,15.747069,-16.662598,-23.803709,99
1086889,0.251587,1.539307,-0.099976,-18.493652,-2.929687,14.953612,98
1086987,0.058594,1.142822,0.105103,-5.371093,-7.446289,-31.066893,98
1087087,0.095581,0.830933,-0.059326,22.460936,-34.179687,-54.809566,100
1087186,-0.012939,0.312744,-0.150757,48.400875,-31.433104,-52.001949,99
1087284,-0.035767,0.408936,-0.306274,13.122558,5.065917,1.586914,98
1087382,0.413452,1.217407,-0.079224,-10.009766,12.695312,-24.475096,98
1087480,0.357788,0.993774,-0.089966,3.601074,7.934570,3.479004,98
1087578,0.298828,0.919189,0.029053,-2.685547,-5.493164,-17.089844,98
1087676,0.296875,1.010620,-0.023315,-0.793457,11.657714,-11.474608,98
1087774,0.307861,0.879028,0.071289,-4.821777,-2.075195,-6.408691,98
1087872,0.287720,0.865845,0.020264,-0.427246,-0.793457,-13.183593,98
1087971,0.365112,0.957153,-0.009033,-14.770507,3.356933,6.713867,99
1088069,0.373291,0.942139,-0.045166,-17.578125,10.925292,-0.671387,98
1088168,0.389526,0.933228,-0.163452,-20.507811,6.286621,0.488281,99
1088265,0.297363,0.868042,-0.135864,-22.033689,1.647949,1.647949,97
1088364,0.375732,0.953369,-0.177002,-21.118162,-3.112793,4.516602,99
1088462,0.248901,0.885620,-0.173828,-20.385740,4.760742,0.549316,98
1088560,0.359253,0.922852,-0.352783,-8.605957,5.981445,-1.708984,98
1088659,0.420166,0.932251,-0.419189,-0.305176,-17.456055,-4.028320,99
1088758,0.360840,0.882080,-0.251343,3.173828,-7.141113,5.310058,99
1088857,0.367065,0.855103,-0.315674,-3.662109,-2.563476,6.286621,99
1088954,0.238647,0.781372,-0.225098,4.211426,3.662109,-12.451171,97
1089052,0.348267,0.866821,-0.274170,8.544922,-3.845215,-8.789063,98
1089151,0.392090,0.916138,-0.209229,6.347656,-2.441406,2.502441,99
1089250,0.406250,0.896729,-0.227661,21.240232,-7.568359,4.272461,99
1089349,0.418213,0.990967,-0.170166,9.826660,7.385253,1.037598,99
1089448,0.499634,1.001587,-0.213135,5.859375,-26.123045,-15.502929,99
1089545,0.587158,0.939209,-0.215332,18.676758,9.643555,-10.925292,97
1089644,0.359497,0.972656,-0.155884,17.944336,-20.935057,-21.850584,99
1089742,0.472168,1.102783,-0.219727,6.835937,-6.896972,-11.352538,98
1089840,0.463013,0.953491,-0.127808,5.432128,2.136230,4.882812,98
1089938,0.568848,1.163086,-0.166138,6.652832,-10.681151,-4.333496,98
1090035,0.464600,0.949585,-0.049316,0.549316,-26.184080,-3.234863,97
1090132,0.364258,0.912354,-0.087036,-4.577637,-10.864257,-2.014160,97
1090230,0.417480,1.052002,-0.263550,-6.835937,-5.126953,2.075195,98
1090327,0.393677,0.972534,-0.136719,-0.488281,-6.896972,-5.249023,97
1090425,0.430054,0.948853,-0.086182,-1.770019,-9.094238,-6.042480,98
1090523,0.374878,0.920654,-0.089844,-5.004883,-2.319336,1.892090,98
1090620,0.401367,0.953491,-0.043701,0.488281,7.080078,-8.422852,97
1090717,0.373901,0.878418,0.018921,-6.652832,4.577637,-4.028320,97
1090814,0.360596,0.862061,-0.024414,-23.559568,6.347656,-3.417969,97
1090911,0.355957,0.851685,-0.160400,-35.644531,17.639160,-6.164550,97
1091008,0.485352,0.960449,-0.216797,-37.597656,21.362303,-12.573241,97
1091106,0.384888,0.853516,-0.471558,-25.756834,14.770507,3.845215,98
1091204,0.606445,0.959473,-0.334473,-21.911619,7.812500,-6.896972,98
1091302,0.449829,0.875366,-0.390625,-18.249512,6.225585,-3.417969,98
1091400,0.426514,0.761963,-0.329956,-16.052246,16.235352,-3.051758,98
1091499,0.509521,0.613647,-0.730347,-10.437011,-16.540527,-2.014160,99
