Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
0.215698,0.861328,0.681030,13.183593,-3.662109,3.601074
0.224243,0.896606,0.706909,-4.699707,3.234863,-1.037598
0.203369,0.873413,0.685059,-5.371093,1.342773,-1.525879
0.212158,0.905640,0.689575,-9.887695,4.150391,0.915527
0.236816,0.881348,0.641724,-15.319823,3.173828,-4.150391
0.219604,0.848877,0.592285,-16.723633,5.554199,-1.525879
0.206055,0.937622,0.540039,-8.972168,0.488281,-3.540039
0.240234,0.877441,0.465454,-20.568846,8.850098,-7.324218
0.243042,0.901855,0.476440,-16.052246,3.479004,0.732422
0.232544,0.818970,0.358398,-10.375976,0.061035,0.671387
0.230713,0.738892,0.345459,-16.113281,1.831055,4.211426
0.237305,0.656128,0.335938,-1.464844,-3.356933,-1.770019
0.206055,0.698975,0.318237,-3.356933,2.441406,0.915527
0.203247,0.747803,0.345215,-18.615723,4.211426,-0.854492
0.240723,0.880493,0.347778,-17.150879,1.770019,-3.051758
0.234131,0.901367,0.320068,9.704590,-4.516602,0.000000
0.226440,0.908569,0.336182,-5.493164,0.488281,0.122070
0.251099,0.903198,0.384399,5.981445,-2.014160,0.732422
0.246338,0.884277,0.370850,0.488281,1.464844,1.525879
0.234863,0.889160,0.355469,-1.831055,1.892090,1.403808
0.233765,0.889526,0.373413,3.479004,0.244141,0.305176
0.233154,0.884033,0.350586,2.380371,2.502441,1.098633
0.230591,0.889526,0.375244,-1.159668,1.281738,-1.342773
0.238403,0.884644,0.377808,0.122070,1.159668,-0.305176
0.237671,0.868408,0.345947,-3.906250,2.807617,0.305176
0.210937,0.733887,0.309692,7.507324,3.967285,4.150391
0.202515,0.744751,0.276001,4.211426,1.586914,0.488281
0.190674,0.728760,0.310059,9.216309,5.004883,10.009766
0.213867,0.808838,0.338013,4.272461,0.671387,-3.417969
0.231323,0.879639,0.387939,1.159668,0.671387,-2.197266
0.238892,0.959473,0.375366,3.906250,0.366211,1.159668
0.233032,0.875488,0.416504,19.287109,-3.662109,-1.708984
0.215332,0.833252,0.441528,11.779784,-2.319336,3.723144
0.234497,0.863281,0.509033,13.244628,-3.479004,1.037598
0.239868,0.836792,0.519775,13.732909,-7.690429,1.098633
0.221924,0.882324,0.620117,7.873535,-3.784179,2.685547
0.257935,0.897827,0.593506,0.671387,-6.408691,-3.356933
0.261841,0.919189,0.643677,5.065917,-3.356933,1.892090
0.233398,0.963623,0.670410,14.526366,-2.929687,-3.784179
0.263672,0.974243,0.700806,-4.760742,-1.281738,-3.662109
0.230957,0.910278,0.605835,-10.070800,-0.183105,-2.563476
0.215454,0.881836,0.592651,-7.995605,-1.831055,0.244141
0.238281,0.825195,0.558105,-9.338379,-3.479004,-0.366211
0.216797,0.860718,0.515015,-16.601562,-4.089355,-6.652832
0.238770,0.845459,0.480225,-7.507324,0.061035,-3.295898
0.211670,0.852539,0.467529,-3.723144,0.000000,0.854492
0.246338,0.771729,0.451294,-12.084960,1.831055,0.427246
0.203491,0.762939,0.404785,-8.300781,-0.976562,0.976562
0.194458,0.782104,0.386108,-10.131835,3.601074,-0.549316
0.188599,0.750732,0.350342,-17.150879,2.380371,0.183105
0.189697,0.719604,0.334106,-8.239746,1.525879,-6.164550
0.223633,0.872803,0.363281,-13.854980,1.098633,-4.699707
0.234131,0.892334,0.353027,-7.629394,2.746582,-2.746582
0.236938,0.877563,0.340210,4.455566,-3.601074,0.244141
0.256714,0.915283,0.355469,1.708984,1.037598,-0.305176
0.251099,0.902588,0.350098,-5.676269,0.610352,1.220703
0.234619,0.912109,0.346436,-2.624511,-0.976562,2.929687
0.246216,0.886475,0.321655,6.530761,-3.051758,1.831055
0.236450,0.909912,0.357788,3.723144,0.244141,7.995605
0.239014,0.854248,0.347900,-2.868652,1.403808,-0.488281
0.220337,0.876099,0.389160,-1.281738,-1.403808,2.563476
0.188477,0.879150,0.368042,0.061035,4.333496,1.342773
0.250488,0.921875,0.362305,-1.770019,0.610352,0.671387
0.336792,0.850464,0.333374,-9.704590,-1.953125,-3.417969
0.273560,0.917480,0.442871,-4.577637,1.220703,-1.831055
0.134399,0.837769,0.384155,9.582520,3.234863,-10.559081
0.145264,0.877563,0.299194,6.286621,-2.441406,-9.765625
0.189209,0.871216,0.430786,-14.099120,4.211426,-5.310058
0.238892,0.878418,0.394287,5.615234,-5.126953,12.268065
0.183350,0.838623,0.401245,3.662109,-2.868652,1.586914
0.225708,0.851929,0.415771,-11.657714,3.967285,3.540039
0.199341,0.893066,0.405640,6.469726,-1.220703,1.037598
