Time,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,dt
1621926,0.307129,0.883423,0.086426,-12.695312,8.178711,6.896972,98
1622024,0.290894,0.933594,0.034424,-4.516602,0.732422,6.225585,98
1622121,0.269775,0.852539,0.111938,-0.061035,-6.347656,4.516602,97
1622218,0.235840,0.961060,0.066772,-9.277344,11.779784,8.850098,97
1622316,0.281494,0.907471,0.137695,-4.028320,-2.563476,5.432128,98
1622413,0.212524,1.007935,0.033081,-6.469726,7.446289,5.798339,97
1622510,0.286133,0.904053,0.078369,-6.652832,2.624511,5.371093,97
1622608,0.260254,0.983643,0.060181,-0.671387,-6.225585,0.732422,98
1622705,0.233276,0.930908,-0.012451,5.798339,-12.329101,-4.150391,97
1622803,0.287109,0.966797,0.016968,6.591796,-14.892577,-1.342773,98
1622900,0.223145,0.924561,-0.009033,10.925292,-18.615723,-7.934570,97
1622998,0.255615,1.008789,0.076538,19.897461,-6.958007,-0.488281,98
1623095,0.247192,1.000854,0.179199,21.484373,2.319336,-0.610352,97
1623193,0.273926,0.943726,0.203613,13.000487,-0.793457,1.281738,98
1623291,0.267822,0.916870,0.216553,18.310547,-3.723144,-0.488281,98
1623389,0.253296,0.923462,0.248901,23.071287,4.699707,-1.220703,98
1623497,0.266724,0.988281,0.325806,-3.479004,1.953125,1.892090,108
1623595,0.244263,0.846924,0.225708,-14.709472,7.751464,-4.699707,98
1623694,0.254150,0.883545,0.248779,-1.586914,2.624511,-1.647949,99
1623791,0.330566,1.156372,0.286865,-3.051758,-5.065917,1.220703,97
1623889,0.313477,1.114746,0.237061,-42.480465,8.178711,-7.446289,98
1623987,0.330200,1.158936,0.121216,-53.100582,17.639160,-3.723144,98
1624085,0.335571,1.118530,0.006592,-17.395020,-3.295898,5.676269,98
1624184,0.355957,1.020996,-0.070190,0.976562,-2.685547,2.014160,99
1624282,0.290161,0.842041,-0.080322,33.020020,-8.422852,0.610352,98
1624380,0.192871,0.502808,0.043213,36.682129,-8.300781,-6.408691,98
1624489,0.291870,0.856689,0.198364,24.536131,-26.245115,-5.920410,109
1624587,0.307129,0.841309,0.247070,2.868652,-12.207030,-8.728027,98
1624686,0.361450,0.955200,0.193848,10.437011,-9.277344,-4.882812,99
1624784,0.281006,0.844482,0.195557,8.605957,-9.704590,-2.746582,98
1624883,0.296509,0.894531,0.183350,1.586914,5.126953,2.014160,99
1624981,0.282471,0.809692,0.216553,-1.342773,3.723144,3.601074,98
1625078,0.316040,0.960571,0.175781,-18.859863,5.310058,6.347656,97
1625176,0.346802,0.972534,0.196289,-10.437011,15.014647,10.559081,98
1625274,0.252686,0.874268,0.176636,-10.681151,1.342773,6.347656,98
1625373,0.264893,1.005615,0.188110,-12.817382,16.967773,3.234863,99
1625470,0.243652,0.871582,0.205200,-4.089355,3.784179,4.577637,97
1625570,0.282104,0.970215,0.157593,-10.070800,4.699707,5.798339,100
1625668,0.258789,0.913208,0.154785,-5.249023,0.366211,1.953125,98
1625766,0.289063,0.938599,0.154541,2.075195,-6.591796,6.713867,98
1625865,0.215210,0.976318,0.099487,2.624511,-1.098633,8.605957,99
1625963,0.212158,0.872192,0.177246,4.882812,-7.751464,1.953125,98
1626060,0.212280,0.904175,0.127319,7.324218,-7.324218,0.305176,97
1626158,0.194336,0.854980,0.147705,-2.807617,5.004883,0.488281,98
1626256,0.207153,1.000366,0.204468,-9.277344,12.939452,-6.896972,98
1626354,0.231812,0.949463,0.203125,5.249023,-2.075195,-2.441406,98
1626451,0.187866,0.913208,0.163330,8.117676,-4.028320,-3.662109,97
1626548,0.241211,0.959961,0.160522,-2.441406,-5.249023,-4.150391,97
1626647,0.254761,0.986084,0.202271,18.249512,-4.577637,-9.826660,99
1626745,0.287964,0.955444,0.212280,23.742674,-13.854980,-0.610352,98
1626844,0.283936,0.970215,0.243408,7.995605,1.525879,-5.554199,99
1626941,0.249512,0.993286,0.292603,3.723144,6.652832,-8.178711,97
1627038,0.278931,0.955322,0.264404,-1.403808,2.441406,-0.732422,97
1627135,0.273926,0.901001,0.254639,-7.202148,0.732422,-2.197266,97
1627232,0.278076,0.908691,0.249146,-2.746582,1.708984,-4.577637,97
1627329,0.276611,1.016357,0.275513,-2.441406,-0.915527,-0.305176,97
1627426,0.348267,1.011353,0.338623,-7.385253,-7.751464,6.896972,97
1627528,0.304565,1.109253,0.323120,-49.316402,12.207030,-0.549316,102
1627628,0.262573,1.023682,0.262329,-40.649410,3.234863,-1.831055,100
1627726,0.275757,1.003662,0.105835,-27.709959,7.934570,-3.784179,98
1627824,0.350220,0.981934,0.010498,3.417969,0.671387,-1.892090,98
1627922,0.329102,0.872437,0.049561,37.475586,-8.972168,-8.300781,98
1628021,0.134277,0.484375,-0.069458,15.686034,7.812500,-41.320797,99
1628120,0.336182,0.746460,0.164917,4.150391,-11.474608,1.586914,99
1628218,0.512573,1.007813,0.024536,-5.676269,0.427246,-3.417969,98
1628317,0.434082,0.882812,0.116821,12.451171,-7.324218,1.953125,99
1628414,0.423340,0.874268,0.145020,7.873535,-6.286621,-1.708984,97
1628529,0.358154,0.931030,0.158569,-10.375976,9.338379,4.394531,115
1628628,0.375488,0.922363,0.184814,-4.821777,-3.295898,8.789063,99
1628726,0.329102,0.847412,0.096680,-0.671387,-9.643555,9.643555,98
1628824,0.257446,0.830933,0.042969,-2.868652,3.479004,2.380371,98
1628922,0.319946,0.917969,0.161987,-3.112793,3.112793,13.427733,98
1629020,0.245361,0.873901,0.032227,-13.488769,-3.173828,12.939452,98
1629118,0.306763,0.980591,0.106201,-5.981445,-2.258301,4.821777,98
1629215,0.226807,0.904297,0.117310,2.197266,-2.563476,9.887695,97
1629313,0.265259,0.924316,0.125000,9.460449,-2.868652,11.657714,98
1629411,0.255737,0.907715,0.089966,17.211914,8.911133,1.098633,98
1629524,0.289551,0.968628,0.179199,18.737793,3.051758,3.295898,113
1629622,0.274536,0.873657,0.165649,16.845703,9.338379,4.028320,98
