Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-0.004272,-0.946777,0.162598,2.868652,-4.516602,2.563476
-0.014893,-0.997070,0.185059,1.159668,8.789063,1.770019
-0.031738,-1.018677,0.179565,4.638672,-0.549316,-7.690429
-0.066284,-0.940063,0.242310,11.718749,-3.173828,-15.686034
0.011353,-0.996704,0.005127,13.732909,7.934570,-11.230468
-0.148071,-0.932007,0.028687,22.216795,-2.868652,-20.446775
-0.085205,-1.082397,0.056641,21.301268,-3.234863,2.563476
-0.204712,-1.003540,0.162109,15.869140,22.216795,-22.155760
-0.220703,-1.040405,-0.032837,2.685547,3.234863,-9.094238
-0.190552,-1.078247,0.019165,2.929687,-4.272461,-4.760742
-0.163818,-1.064453,0.024170,-2.136230,6.896972,13.610839
-0.181396,-1.040405,-0.084961,-4.028320,1.831055,5.920410
-0.045288,-0.998535,0.002563,-9.948730,13.427733,13.122558
-0.051758,-0.956787,0.018433,-4.882812,14.282226,6.530761
-0.054321,-0.894043,-0.032837,-6.774902,14.770507,-1.159668
0.037109,-0.828491,-0.023071,1.770019,17.639160,3.967285
-0.050049,-0.779541,0.049194,-2.258301,-0.366211,-3.295898
-0.196533,-0.836670,0.035034,-12.939452,7.629394,-7.080078
-0.100220,-0.941895,0.042236,-15.258788,6.225585,-8.239746
-0.164673,-0.970337,0.188477,-31.921385,2.075195,-13.793944
-0.164673,-0.928955,0.216553,-16.967773,-9.399414,-9.094238
-0.103149,-0.940918,0.169189,-0.183105,-12.817382,3.417969
-0.156494,-0.996704,0.173340,-6.652832,-3.173828,2.075195
-0.164185,-0.942993,0.222656,0.366211,-0.793457,2.136230
-0.141357,-0.914917,0.216919,16.723633,-3.173828,5.310058
-0.117188,-0.859985,0.153931,16.601562,-4.760742,13.305663
0.035400,-0.786377,0.068481,6.164550,-6.713867,6.347656
-0.099365,-0.892944,0.075562,-1.159668,-3.356933,-1.098633
-0.179443,-0.828491,0.059570,4.089355,7.934570,5.432128
-0.127075,-0.913086,0.025879,1.892090,0.427246,-30.029295
-0.162842,-0.908691,0.036133,3.845215,2.624511,-3.295898
-0.384277,-0.971436,-0.000488,0.183105,3.417969,-10.314940
-0.295654,-1.064697,0.025757,-2.380371,-4.516602,-0.366211
-0.316040,-1.076172,-0.035278,9.887695,5.432128,3.295898
-0.308228,-1.188599,0.036377,10.498046,-12.634276,14.526366
0.249756,0.181152,0.390015,-98.754875,-10.742187,-23.010252
0.382690,-0.776245,-0.458252,9.765625,-18.432617,60.119625
-0.083374,-0.742432,-0.245239,-10.864257,-6.408691,-32.531738
-0.156006,-0.786499,0.090332,4.150391,-12.084960,-33.447266
-0.229370,-0.897217,0.025757,2.136230,12.451171,0.488281
-0.244995,-0.995972,0.055176,-1.953125,-21.606443,4.394531
-0.315918,-0.992310,0.038818,1.159668,-30.517576,-9.155273
-0.273315,-0.974365,0.020142,-3.540039,-1.159668,-3.295898
-0.565430,-0.972046,0.003540,-27.404783,-10.131835,11.718749
-0.329712,-0.901611,-0.106323,-6.713867,-27.954100,19.897461
-0.269165,-0.953735,0.089355,9.338379,-19.470215,-5.920410
-0.090088,-1.033325,0.056519,7.690429,2.746582,6.103515
-0.169434,-1.014648,-0.027588,7.812500,-4.272461,-3.784179
-0.296875,-0.987793,0.049683,3.234863,18.249512,-16.784668
-0.205200,-0.936768,0.125488,-4.760742,13.000487,-7.324218
-0.165039,-0.938721,-0.018066,-1.770019,22.949217,22.338865
-0.114380,-1.000732,-0.024414,7.812500,3.723144,5.065917
-0.146118,-1.065186,0.004761,0.427246,-2.929687,-8.850098
-0.080200,-1.101807,0.249878,23.193357,33.508301,4.699707
-0.221558,-1.015869,0.107544,-7.751464,8.850098,-8.850098
-0.170410,-1.099976,0.017334,3.540039,4.577637,-6.896972
-0.177734,-0.964355,0.048584,5.859375,-4.272461,-3.723144
-0.079590,-1.014404,0.011719,-10.375976,9.155273,3.173828
-0.021484,-0.877563,0.022339,-17.639160,15.808105,2.319336
0.142334,-0.815186,0.036377,-21.362303,-20.019531,-33.813477
0.087646,-0.680542,0.002930,-19.775391,14.587401,-10.498046
0.012817,-0.846191,0.035034,-15.624999,-21.301268,-11.718749
-0.186523,-0.978271,0.298706,-21.362303,-5.493164,-3.601074
-0.089722,-1.071777,0.126831,-14.526366,-11.535644,5.676269
-0.006958,-0.897217,0.155029,-15.380858,15.258788,5.126953
-0.095215,-1.052368,0.155762,-3.723144,14.953612,2.746582
-0.084351,-0.964233,0.229248,2.441406,1.647949,-1.647949
-0.111206,-0.964355,0.199097,3.173828,1.708984,6.835937
-0.019897,-0.951172,0.183228,20.874022,8.972168,15.014647
0.005859,-0.786865,0.209106,21.606443,-9.582520,18.127441
-0.064453,-0.788086,0.046997,11.840819,-8.239746,4.760742
-0.026611,-0.690552,0.041260,1.770019,0.122070,3.417969
-0.041992,-0.728027,0.050293,9.826660,-3.479004,-14.953612
-0.132690,-0.781494,0.017944,6.530761,1.586914,-26.123045
-0.182739,-0.981201,0.119263,22.583006,-13.366698,-22.583006
-0.364502,-1.083130,0.018066,7.080078,-11.108397,-9.460449
-1.200684,-2.045288,-0.061768,52.062984,-101.867668,-33.386230
-0.903931,-1.796875,0.436157,-11.352538,-13.671874,-188.171371
-0.798218,-2.341431,-0.249634,-2.258301,-33.142090,77.697754
0.190430,-0.574585,-0.284302,32.958984,-64.575195,7.751464
-0.612305,-1.089722,0.089111,-4.882812,31.372068,-28.564451
0.063721,-1.114258,0.072144,-0.915527,16.723633,10.070800
-0.048096,-1.005005,-0.000732,-2.136230,12.023925,-0.610352
-0.141724,-0.966431,-0.125732,-3.234863,-8.483887,-0.976562
-0.162964,-0.970947,-0.016968,-0.671387,-5.187988,5.065917
-0.171265,-0.992065,0.012329,3.112793,-10.559081,3.601074
-0.166626,-1.008423,-0.056030,6.774902,-7.385253,-7.019042
-0.116455,-0.981689,-0.073486,4.638672,-5.920410,-5.065917
-0.166626,-1.020874,-0.033569,-3.295898,17.211914,-4.394531
0.004883,-0.950195,-0.435181,-10.986327,43.395992,4.699707
-0.081787,-0.965698,-0.218628,23.254393,-28.015135,42.053219
-0.118774,-1.111816,-0.001465,0.488281,23.254393,8.728027
-0.125366,-1.169800,0.016846,-7.324218,11.230468,7.995605
-0.083374,-1.198242,0.047729,-16.296387,11.901855,2.380371
-0.132935,-1.112183,-0.023682,-6.286621,-9.521484,-0.488281
-0.044312,-1.043091,-0.102905,-10.253905,0.122070,10.803222
-0.058472,-1.003906,-0.075195,-8.911133,-6.286621,11.291503
-0.023926,-0.956299,-0.037476,-11.108397,3.479004,1.586914
-0.018066,-0.841675,0.094604,-13.427733,3.967285,-0.122070
-0.093384,-0.728271,0.154053,-13.549804,-7.385253,-14.831542
0.047607,-0.822754,0.074341,-7.934570,-9.155273,-3.662109
-0.179687,-0.777710,0.293945,-17.578125,3.662109,-18.554687
-0.140991,-1.025391,0.284180,-41.748043,7.629394,6.103515
-0.176636,-1.096924,0.063354,-14.038085,-13.366698,-2.197266
-0.062256,-0.902344,0.243408,-14.892577,-0.122070,-4.638672
-0.070435,-0.995483,0.217163,-8.850098,10.375976,-4.516602
-0.066040,-0.970703,0.267944,4.760742,-3.356933,1.708984
-0.045410,-0.955444,0.218628,20.751951,14.465331,7.873535
-0.016235,-0.742187,0.324463,31.677244,4.211426,14.892577
0.016602,-0.760620,0.078613,23.193357,3.173828,9.521484
-0.029419,-0.761475,0.167847,3.356933,-2.502441,0.732422
-0.011841,-0.841553,0.176147,0.610352,-16.113281,-20.324705
-0.122559,-0.845825,0.017334,-3.845215,-16.113281,-39.611816
-0.193604,-0.985962,0.131226,6.469726,1.403808,0.549316
-0.072876,-1.127075,-0.105103,7.507324,7.568359,-23.071287
-0.268799,-1.293213,-0.221313,32.958984,22.949217,-41.015621
-0.935059,-2.611206,-0.015625,-100.524895,6.347656,113.464348
-1.863037,-1.578979,-0.092163,57.495113,-34.545898,-45.288082
-0.198486,-0.441650,-0.378418,26.062010,-32.653809,-53.771969
-0.262573,-1.136719,-0.003784,20.812986,58.532711,85.021965
-0.383301,-0.842773,-0.083984,0.793457,-2.380371,17.456055
-0.408325,-0.927979,0.011353,-4.516602,10.192870,-8.728027
-0.519653,-0.884399,-0.058105,-4.089355,6.347656,-18.188477
-0.440674,-0.925293,0.042114,-8.789063,6.652832,0.122070
-0.424072,-0.927124,0.056641,-6.530761,-3.784179,-1.281738
-0.446533,-0.843506,0.073120,-2.075195,2.746582,1.464844
-0.453125,-1.042114,-0.145142,-3.540039,-18.066406,18.066406
-0.431641,-1.158813,0.001343,-3.601074,-14.160155,35.217285
-0.392944,-1.174194,-0.207397,-0.549316,5.004883,45.532223
-0.385498,-1.131226,-0.011108,7.690429,-2.380371,30.700682
-0.349121,-1.085083,0.031006,-2.136230,2.807617,2.746582
-0.272339,-1.090210,0.028442,-10.986327,-1.647949,20.568846
-0.264893,-1.044800,-0.097168,-17.883301,11.352538,23.315428
