Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-0.335327,-0.951904,0.195679,-2.685547,-44.738766,-12.512206
-0.549072,-0.714600,-0.054932,-18.249512,-22.949217,-16.357422
-0.435669,-1.033691,-0.213379,20.019531,12.023925,21.423338
-0.390625,-1.100098,-0.054077,14.831542,15.747069,13.671874
-0.355957,-1.038940,-0.176392,7.995605,10.131835,8.178711
-0.387817,-0.955444,-0.009033,8.422852,-1.342773,16.113281
-0.355835,-0.932495,0.111816,-15.319823,9.582520,17.456055
-0.228149,-0.940063,-0.089233,-19.409180,31.127928,20.385740
-0.251343,-0.937134,-0.031372,-21.850584,24.047850,9.887695
-0.289307,-0.833252,0.125488,-31.433104,-25.634764,-0.854492
-0.259644,-0.709717,0.087524,-27.770994,10.375976,1.159668
-0.165894,-0.720459,0.119507,-9.643555,56.213375,-1.403808
-0.165894,-0.882324,0.100098,-41.931149,22.338865,-3.845215
-0.312988,-0.972046,0.089233,-31.066893,11.108397,-5.554199
-0.291748,-0.832642,0.219727,-26.550291,1.220703,-12.573241
-0.295166,-0.923218,0.373657,-14.831542,3.051758,-2.807617
-0.269775,-0.954712,0.299438,-4.821777,7.873535,-6.225585
-0.294189,-0.894653,0.276733,-1.281738,-6.042480,-2.380371
-0.311646,-0.837646,0.272217,27.832029,-10.437011,9.765625
-0.331055,-0.822998,0.385986,31.616209,5.432128,14.160155
-0.225708,-0.714478,0.124756,36.621094,-19.531250,10.253905
-0.273071,-0.695801,0.110962,44.128414,-9.460449,-2.563476
-0.118408,-0.760864,0.119629,9.033203,3.479004,-6.774902
-0.146729,-0.795044,0.096069,2.746582,3.295898,-16.662598
-0.308594,-0.915649,-0.030029,-1.464844,-19.348145,-20.935057
-0.302734,-0.982300,-0.018066,-0.793457,3.234863,-20.996092
-0.452026,-0.931030,-0.063965,18.371582,-12.939452,-15.380858
-0.477661,-0.859497,-0.148926,11.779784,-18.493652,-26.306150
-0.513794,-1.002930,-0.055054,10.925292,-21.179197,-39.306641
-0.811157,-2.114258,0.090820,5.432128,108.093254,65.917969
-0.730347,-1.033447,0.243408,44.982906,11.779784,-31.188963
-0.905518,-1.487793,0.304688,14.404296,70.922852,16.845703
-0.492676,-0.740234,-0.139648,-34.118652,-85.571281,-9.216309
-0.606323,-0.838013,-0.146240,0.793457,23.071287,-2.319336
-0.330933,-0.897339,-0.143188,1.342773,5.615234,-3.845215
-0.556763,-0.810791,-0.076416,-12.451171,-34.851074,-0.610352
-0.488281,-0.829834,-0.057861,-7.568359,16.357422,-0.183105
-0.494995,-0.865723,-0.030640,-2.258301,0.854492,-3.234863
-0.460937,-0.888306,0.008667,-2.990722,17.395020,4.516602
-0.722290,-0.924072,0.116455,11.901855,20.141600,5.737304
-0.755371,-0.664551,-0.234131,5.126953,-17.761230,-0.732422
-0.287842,-1.109863,-0.060059,14.160155,-20.324705,23.925779
-0.425537,-1.145630,-0.105103,5.371093,-4.699707,46.081539
-0.481567,-1.102661,-0.170776,1.647949,-8.117676,42.358395
-0.424805,-1.134277,-0.057495,-7.629394,-10.681151,37.353516
-0.360107,-1.005249,0.046265,-19.531250,8.056641,23.315428
-0.463501,-0.820801,-0.211914,-8.972168,-8.239746,17.639160
-0.099731,-0.812866,0.098999,-30.883787,9.704590,10.864257
-0.269531,-0.636841,0.130615,-33.813477,-44.433590,7.385253
-0.243530,-0.702148,0.067261,-23.132322,-3.967285,4.760742
-0.072632,-0.821777,0.090698,-14.587401,35.522461,-5.249023
-0.116699,-1.017578,0.239990,-28.198240,8.728027,-3.234863
-0.149780,-1.026123,-0.019775,-24.841307,19.165039,-3.479004
-0.255249,-0.902710,0.215210,-10.437011,-0.305176,-8.361816
-0.268066,-0.958740,0.304932,-3.112793,-0.732422,0.488281
-0.225952,-0.907471,0.295532,1.403808,9.582520,1.525879
-0.231812,-0.857178,0.337402,24.291990,0.244141,6.347656
-0.106689,-0.748047,0.194824,28.503416,-1.647949,3.295898
-0.306763,-0.658936,0.052002,27.709959,-15.380858,-10.925292
-0.272217,-0.747070,0.160156,11.901855,-1.892090,-11.657714
-0.378784,-0.845337,0.060913,20.935057,-9.643555,-20.446775
-0.303467,-0.807739,0.102783,4.516602,-9.277344,-22.277830
-0.755127,-1.342651,0.652466,-4.638672,-0.305176,-19.409180
-0.557007,-1.084473,0.620850,2.563476,18.676758,-32.592773
-0.417114,-1.128174,0.427734,-11.840819,-1.098633,-16.601562
-0.570068,-1.012085,0.254028,8.117676,-15.624999,-24.291990
-0.866455,-1.148438,0.265137,-38.208008,-37.109375,-54.382320
1.595337,0.608643,0.740845,24.841307,94.482414,-15.197753
-0.980591,-1.035889,-0.218506,-24.108885,-90.026848,-1.464844
-1.023560,-1.021973,0.194092,-3.234863,4.821777,2.624511
-0.281982,-0.976807,-0.007935,-6.164550,0.793457,3.295898
