Time,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,dt
1766260,0.236084,0.895386,0.277100,9.033203,6.408691,-5.004883,98
1766358,0.431885,0.854858,0.300903,16.784668,-22.583006,1.220703,98
1766456,0.345093,0.835571,0.395020,7.263183,-8.422852,-5.554199,98
1766565,0.316406,0.804321,0.420898,6.164550,5.065917,0.915527,109
1766663,0.223511,0.877441,0.372070,-2.380371,7.751464,6.713867,98
1766761,0.184937,0.651367,0.242310,-82.702629,-10.742187,41.870113,98
1766859,0.078613,0.761353,0.131836,-86.730949,-13.488769,70.922852,98
1766957,0.055664,0.803833,0.035645,-61.157223,0.854492,63.842770,98
1767054,-0.042236,0.941650,-0.003296,-41.503902,-11.657714,33.996582,97
1767152,-0.022095,1.052002,-0.076660,-18.493652,4.760742,1.586914,98
1767250,-0.092651,0.874634,0.002563,12.207030,-11.901855,-7.568359,98
1767348,-0.031128,1.286011,-0.061401,28.930662,9.338379,-21.972654,98
1767446,0.004395,1.783813,0.098877,-16.479492,9.643555,-16.418457,98
1767544,0.001465,1.525024,-0.047852,-25.512693,-8.544922,21.606443,98
1767643,0.077148,1.112549,0.091064,-10.986327,14.648437,-3.234863,99
1767742,0.059937,0.652100,0.146118,29.907225,8.789063,-33.142090,99
1767840,0.111328,0.721924,-0.134033,69.152832,-10.192870,-51.208492,98
1767939,0.128296,0.795044,0.054077,98.876945,-22.094725,-70.861816,99
1768037,-0.070679,0.546631,-0.146484,27.526854,54.260250,-15.258788,98
1768135,0.088623,0.577637,-0.023437,-80.200195,-6.713867,82.092278,98
1768233,0.071289,0.691284,0.032593,-71.655273,18.310547,62.988277,98
1768331,-0.080200,0.968750,-0.050781,-36.865234,-6.286621,52.001949,98
1768430,0.060425,0.929077,0.050659,6.103515,15.380858,-9.155273,99
1768527,0.113281,1.412598,0.047974,39.550781,9.155273,-43.090816,97
1768625,0.104370,2.070557,0.019897,-22.216795,-7.141113,-19.775391,98
1768723,0.088379,1.375366,-0.007446,-61.462399,12.268065,46.813961,98
1768820,-0.011597,1.214966,-0.098145,-18.432617,11.352538,0.732422,97
1768919,0.170410,1.155029,-0.114502,59.875484,10.620116,-54.748531,99
1769016,0.273804,0.555298,0.188232,96.740715,7.812500,-70.251465,97
1769114,0.124023,0.410278,-0.232544,78.308105,5.676269,-49.743649,98
1769211,-0.101929,0.765625,0.091309,-3.662109,7.751464,-27.587889,97
1769310,0.428467,1.132690,0.177856,6.896972,-2.868652,7.141113,99
1769408,0.442993,0.927124,0.410156,20.751951,-25.695799,-25.085447,98
1769507,0.145996,0.898804,-0.039307,17.395020,-24.902342,-7.324218,99
1769605,0.380615,0.942871,0.277588,19.226074,-47.119137,2.807617,98
1769703,0.343262,0.849609,0.427490,2.990722,5.310058,-8.728027,98
1769801,0.237305,0.837036,0.336670,0.915527,-4.455566,3.906250,98
1769898,0.356201,0.833862,0.390503,3.479004,10.314940,1.098633,97
1769996,0.267212,0.833130,0.405884,7.995605,14.709472,4.821777,98
1770093,0.334229,0.894409,0.374512,-1.159668,-3.662109,3.967285,97
1770191,0.263672,0.844238,0.391479,-9.643555,0.366211,-0.122070,98
1770288,0.327271,0.869995,0.354248,-4.516602,5.249023,0.671387,97
1770387,0.284058,0.899414,0.314453,-2.441406,-4.577637,1.525879,99
1770486,0.194580,0.776489,0.234741,-46.447750,-1.586914,33.203125,99
1770585,-0.015015,0.582520,0.043091,-68.542480,-17.089844,48.950191,99
1770684,0.156616,0.874390,0.067139,-57.250973,-4.577637,46.936031,99
1770784,0.065308,0.780518,0.078735,-34.179687,23.620604,44.555660,100
1770884,0.015503,1.154053,0.068115,-21.911619,12.084960,23.315428,100
1770982,-0.001831,1.036011,0.088257,-9.826660,9.460449,15.930175,98
1771080,-0.002808,0.948364,-0.007813,14.038085,-1.953125,4.638672,98
1771178,-0.047363,1.373901,0.012573,31.616209,10.375976,-30.517576,98
1771275,0.030762,1.871704,-0.023560,-16.540527,0.122070,-20.080564,97
1771372,-0.022827,1.262329,-0.004883,-42.053219,22.216795,18.859863,97
1771469,-0.125488,0.802979,0.073975,-5.371093,7.080078,7.019042,97
1771588,-0.079834,0.971313,-0.138916,28.381346,-9.826660,-33.935547,119
1771686,0.044067,0.946655,-0.030762,35.644531,-12.023925,-42.602535,98
1771785,0.089233,0.883057,0.067993,55.541988,-15.930175,-59.020992,99
1771884,0.096436,0.678223,0.174927,81.359856,16.967773,-61.096188,99
1771982,0.020752,0.389282,-0.153442,-50.231930,-2.807617,30.334471,98
1772081,0.092285,0.525757,0.105713,-86.669914,-19.836426,66.345215,99
1772179,0.130249,0.927124,0.026855,-51.757809,-5.004883,62.438961,98
1772278,0.051025,0.992920,-0.004150,-19.836426,3.540039,50.964352,99
1772376,-0.081543,1.063721,-0.000366,2.624511,19.042969,7.202148,98
1772474,-0.029541,1.163940,0.085937,27.526854,7.629394,-5.065917,98
1772574,-0.201294,1.916016,0.067261,23.864744,-11.108397,-30.029295,100
1772672,-0.087891,1.355469,-0.081421,-51.147457,-11.596679,16.418457,98
1772772,-0.173828,1.000000,0.052368,-24.841307,14.892577,16.662598,100
1772869,-0.017456,0.960693,-0.006592,11.901855,5.920410,-12.695312,97
1772967,-0.016235,0.885864,0.029297,28.137205,0.244141,-34.118652,98
1773065,0.008057,0.820312,0.102295,41.992184,-5.432128,-48.767086,98
1773163,0.198364,1.013916,0.048584,76.721191,-4.211426,-73.120117,98
1773261,0.095581,0.519043,-0.015747,45.837399,12.878417,-30.090330,98
1773359,-0.045410,0.474731,-0.019165,-70.556641,-23.193357,53.710934,98
1773459,-0.109497,0.803711,0.019775,-76.843262,-1.892090,63.903805,100
1773557,0.127930,0.960571,-0.175415,-29.174803,17.578125,54.260250,98
1773655,-0.098389,1.097412,-0.059692,7.812500,6.774902,-0.183105,98
1773755,-0.077148,1.240234,0.168213,42.968746,18.981934,-34.912109,100
1773853,0.042725,1.317993,0.230103,37.292480,-18.493652,-32.775879,98
1773952,0.015137,1.481445,0.187744,-42.236324,-6.530761,15.258788,99
1774049,-0.014160,1.327637,0.144409,-44.250484,18.798828,8.422852,97
1774148,0.015869,1.129517,0.029053,-0.244141,4.821777,-21.240232,99
1774246,0.026611,0.954590,0.028564,26.367186,-26.367186,-17.272949,98
1774344,0.076172,0.809326,0.117798,39.489746,-15.136718,-41.564938,98
1774442,0.167725,0.868896,0.171631,59.326168,4.394531,-61.462399,98
1774541,0.025391,0.536377,0.061279,48.217770,18.127441,-38.146973,99
1774639,0.011108,0.520630,-0.073608,-67.077637,-20.202635,50.415035,98
1774737,0.158447,0.847046,0.057373,-66.406250,-31.982420,63.171383,98
1774836,0.061035,0.886230,0.082275,-36.315918,30.151365,49.194332,99
1774933,0.036011,1.067261,0.085571,-7.995605,7.568359,20.019531,97
1775031,-0.054443,1.152344,0.086792,13.183593,-21.179197,12.817382,98
1775130,-0.140869,1.255127,-0.025635,30.090330,-7.995605,-23.925779,99
1775228,0.020020,1.977783,0.206787,7.690429,4.211426,-9.765625,98
1775325,-0.076660,1.169434,0.156006,-50.231930,18.371582,19.470215,97
1775424,0.022095,1.106934,0.058594,-3.356933,9.765625,-5.920410,99
1775522,0.035889,0.888916,0.012451,20.080564,-21.667479,-17.150879,98
1775633,0.016479,0.976929,0.050537,41.076656,-10.620116,-49.682613,111
1775730,0.148926,0.840698,0.075562,72.937012,1.831055,-57.373043,97
1775828,0.017822,0.437012,0.024902,39.489746,10.131835,-26.489256,98
1775925,0.063721,0.629883,0.031860,-77.148437,-14.221190,47.180172,97
1776022,0.029297,0.802734,0.031494,-77.636719,4.394531,64.514160,97
1776119,0.101807,0.916016,0.082397,-37.414551,36.376953,50.964352,97
1776218,-0.040405,1.144165,0.104492,-9.399414,2.258301,1.586914,99
1776318,-0.003784,1.249634,-0.024780,30.151365,15.930175,-48.706051,100
1776417,-0.175903,1.746826,0.318848,13.305663,5.371093,-17.761230,99
1776515,0.102905,1.393188,0.000854,-52.307125,6.286621,6.469726,98
1776625,0.100464,1.016357,0.055542,2.502441,1.708984,3.540039,110
1776723,0.070068,0.999756,0.102661,26.000975,-10.253905,-27.465818,98
1776823,0.129395,0.919067,0.030518,54.565426,-5.676269,-45.043941,100
1776923,0.162720,0.614990,0.130249,90.209953,8.605957,-68.603516,100
1777020,-0.168701,0.540405,-0.098145,7.934570,29.541014,-5.432128,97
1777118,0.190063,0.431519,0.162598,-78.918457,-17.089844,63.598629,98
1777216,0.256592,0.883911,0.235840,-62.255856,18.249512,73.242187,98
1777313,0.037842,0.907837,0.058472,-24.841307,9.338379,35.522461,97
1777411,-0.055298,1.104858,0.031006,4.272461,-3.051758,-19.775391,98
1777510,0.027588,1.398193,-0.069702,27.770994,-3.906250,-47.546383,99
1777616,0.051270,1.979248,0.109131,-2.807617,10.375976,-12.084960,106
1777714,-0.009888,1.113770,0.181274,-36.560059,-5.737304,25.512693,98
1777813,-0.021606,0.984009,0.040283,3.173828,10.253905,-13.122558,99
1777912,0.039063,0.840332,0.005493,33.996582,-22.277830,-17.150879,99
1778009,0.169800,0.868164,0.061401,57.373043,-9.399414,-44.006344,97
1778108,0.125488,0.583008,0.166870,81.970207,-5.187988,-57.373043,99
1778205,-0.131470,0.400391,-0.155029,-36.376953,19.836426,19.714355,97
1778303,0.173828,0.234131,0.238159,-78.491211,-11.413573,78.735352,98
1778401,-0.006104,0.845825,0.131958,-45.227047,17.700195,63.049313,98
1778499,0.012817,0.960937,0.096191,-12.207030,5.798339,22.460936,98
1778596,-0.018799,1.196655,0.094971,10.559081,-1.770019,-18.249512,97
1778695,-0.031494,1.458984,0.100464,33.081055,-4.455566,-39.733887,99
1778793,0.104248,1.648926,0.139038,-27.954100,12.390136,-10.131835,98
1778892,0.020752,1.277100,0.150513,-24.963377,6.408691,20.202635,99
1778990,0.096558,1.039429,0.177124,11.596679,19.226074,-32.714844,98
1779088,0.066895,0.746948,0.088013,45.104977,-36.437988,-27.709959,98
1779186,0.102173,0.783691,0.181641,76.416016,-7.385253,-41.992184,98
1779283,-0.008789,0.361328,-0.043823,51.879879,-8.422852,-29.052732,97
1779382,0.000488,0.442749,-0.091431,-75.683594,-12.145995,45.471188,99
1779480,0.121582,0.911621,0.187256,-84.289543,1.953125,61.828609,98
1779578,0.080444,0.949829,0.162109,-41.320797,28.808592,47.607418,98
1779675,-0.023315,1.108154,0.065186,-3.417969,-20.019531,25.939939,97
1779773,-0.003662,1.333984,0.082764,20.080564,9.216309,-44.677731,98
1779871,-0.128418,1.666504,0.179199,15.747069,6.591796,-40.954586,98
1779970,0.001221,1.454346,-0.019653,-36.865234,17.883301,8.911133,99
1780068,0.063232,1.235107,0.050049,-8.605957,6.347656,0.061035,98
1780166,0.049805,0.951172,0.027710,28.198240,-9.765625,-20.507811,98
1780263,0.043701,0.811890,0.033813,68.847656,-16.174316,-51.086422,97
1780360,0.176392,0.273804,0.176758,83.190910,6.896972,-53.161617,97
1780458,-0.091675,0.482178,-0.243896,-26.062010,11.596679,13.610839,98
1780557,0.066040,0.424316,0.138916,-88.867180,-11.962890,66.894531,99
1780666,-0.054077,0.698120,0.049561,-53.039547,28.930662,40.710445,109
1780765,-0.055664,1.248047,0.135620,-8.544922,4.638672,14.709472,99
1780864,-0.037720,1.245483,0.126343,22.766111,-4.150391,-4.699707,99
1780963,-0.054687,1.257690,0.040649,18.615723,-15.197753,-2.136230,99
1781061,0.077393,1.827759,0.000122,-12.207030,18.188477,-28.015135,98
1781159,-0.012573,1.427368,0.153687,-30.212400,-0.610352,10.742187,98
1781256,-0.007080,0.981934,0.075928,12.756347,13.488769,-13.427733,97
1781354,-0.066284,0.878662,0.030396,46.386715,-30.456541,-25.024412,98
1781451,0.099731,0.812866,0.165283,57.739254,-12.634276,-50.781246,97
1781548,0.111938,0.636230,0.038696,72.326660,-20.324705,-55.969234,97
1781668,0.155029,0.676880,0.151978,35.522461,14.648437,-19.104004,120
1781766,0.327515,1.037720,0.375366,-0.366211,-6.042480,-5.004883,98
1781865,0.290161,0.823120,0.340210,8.789063,-2.136230,-10.925292,99
1781962,0.291626,0.815918,0.347900,-11.657714,-4.760742,5.065917,97
1782060,0.289429,0.924072,0.432373,-5.432128,16.479492,-1.525879,98
1782159,0.269043,0.836426,0.425659,-16.418457,25.085447,-0.488281,99
1782257,0.315063,0.860596,0.312256,-12.084960,-9.399414,-0.183105,98
1782355,0.247803,0.903320,0.328125,-8.239746,3.051758,-7.446289,98
1782453,0.255615,0.904541,0.157471,-2.380371,-11.230468,-1.525879,98
1782552,0.342163,0.921631,0.279785,1.708984,4.333496,-4.150391,99
1782655,0.370605,0.872437,0.290771,2.197266,12.695312,-3.234863,103
1782753,0.326294,0.850464,0.317627,-2.136230,-0.061035,2.319336,98
1782851,0.374390,0.868652,0.334961,-2.868652,-31.799314,-3.540039,98
1782949,0.297729,0.900635,0.465576,8.117676,19.042969,-9.277344,98
1783046,0.285522,0.878296,0.363525,-4.333496,-3.723144,0.854492,97
1783144,0.279175,0.854614,0.378540,-17.028809,2.319336,12.634276,98
1783242,0.285522,0.883057,0.368408,-2.258301,8.361816,-2.929687,98
1783340,0.320923,0.868896,0.311157,-0.854492,7.751464,0.915527,98
1783438,0.250977,0.885254,0.285278,-1.892090,-1.586914,4.455566,98
1783536,0.110107,0.757690,0.095581,-38.330078,-3.662109,23.437498,98
1783635,0.154297,0.649292,0.127808,-65.979004,3.112793,49.865719,99
1783733,0.165771,0.957642,0.136475,-39.306641,0.610352,63.842770,98
1783831,0.157227,0.897827,0.083984,-50.964352,-36.071777,41.992184,98
1783930,-0.215942,1.009766,-0.051758,-50.170895,16.662598,27.770994,99
1784030,-0.050903,1.208374,0.037842,4.882812,20.751951,8.422852,100
1784127,-0.114868,1.080444,0.004639,14.160155,1.464844,3.784179,97
1784224,-0.177979,0.949951,0.025879,20.935057,-7.202148,10.314940,97
1784322,-0.080933,0.875366,0.020996,12.634276,5.004883,3.295898,98
1784419,-0.157959,1.017456,0.040283,13.366698,-15.686034,8.666992,97
1784517,-0.094482,1.074219,-0.023804,6.591796,1.464844,-19.653320,98
1784615,-0.196167,1.647217,0.082275,-19.775391,11.718749,-41.442867,98
1784712,-0.001343,1.203735,0.080322,-28.442381,9.887695,20.263670,97
1784810,0.062866,1.057251,-0.019165,3.906250,14.221190,-15.563964,98
1784907,0.062500,0.872314,0.078247,23.437498,-4.760742,-30.029295,97
1785006,0.121216,0.750732,0.091309,59.570309,-9.216309,-56.030270,99
1785104,0.355347,0.574707,0.104004,99.182121,-1.342773,-78.125000,98
1785202,-0.109863,0.677124,0.316895,24.353025,76.049805,-27.099607,98
1785301,0.462280,0.605347,0.340454,31.372068,19.775391,-9.277344,99
1785399,0.562378,1.215454,0.564575,-0.732422,26.550291,-30.212400,98
1785497,0.489624,0.779663,0.213501,3.173828,-28.137205,-21.240232,98
1785594,0.337769,0.746704,0.261963,-19.165039,-20.935057,33.203125,97
1785706,0.383057,0.951538,0.449219,-2.319336,3.601074,-3.173828,112
1785804,0.246338,0.817505,0.286987,2.441406,-5.737304,-13.977050,98
1785903,0.338867,0.897339,0.303711,-7.995605,-6.591796,3.906250,99
1786001,0.280396,0.933594,0.276367,-0.244141,12.329101,3.540039,98
1786099,0.245361,0.863403,0.228882,8.605957,-19.409180,-2.319336,98
1786197,0.350464,0.858276,0.396729,1.770019,-11.169433,-0.244141,98
1786295,0.266846,0.870605,0.328735,-4.699707,-2.868652,-2.014160,98
1786394,0.294067,0.853882,0.313965,-9.521484,-1.220703,1.953125,99
1786492,0.160767,0.691650,0.200806,-58.166500,-10.070800,33.142090,98
1786590,-0.038696,0.593506,0.127075,-67.993164,-17.517090,69.580078,98
1786698,0.273193,1.072632,0.066040,-40.771481,-20.080564,51.940914,108
1786796,0.073120,0.997681,0.060181,-26.855467,8.300781,40.771481,98
1786894,-0.076416,1.041870,-0.068237,-10.742187,-1.403808,25.268553,98
1786993,-0.045898,0.994995,-0.023437,2.136230,3.784179,10.620116,99
1787092,-0.090942,1.019653,0.059448,8.728027,0.000000,0.854492,99
1787191,-0.082520,1.037476,0.070190,5.737304,7.995605,-8.972168,99
1787289,0.018799,0.732056,0.091309,-3.723144,5.065917,-12.695312,98
1787387,0.137939,0.868042,-0.027100,7.568359,-9.277344,-15.258788,98
1787485,-0.165405,1.985840,0.254639,-7.629394,15.258788,-8.911133,98
1787584,0.013550,1.203247,-0.006592,-40.344234,19.470215,46.264645,99
1787682,-0.029907,0.942139,0.122803,9.460449,7.019042,-6.896972,98
1787781,0.108154,0.794189,0.152222,51.513668,0.854492,-41.015621,99
1787879,0.111206,0.852295,0.061523,79.040527,-6.225585,-59.326168,98
1787977,-0.011475,0.376465,0.043091,72.204590,-14.709472,-59.509274,98
1788075,0.021729,0.410645,-0.071289,-65.124512,1.342773,39.123535,98
1788173,-0.011475,0.897583,0.027466,-86.669914,-34.423828,71.350098,98
1788271,0.019531,0.790894,-0.003418,-43.884274,29.785154,46.081539,98
1788369,0.019165,1.317139,0.047729,-4.638672,12.512206,11.718749,98
1788467,0.193359,0.965698,0.076538,29.235838,-2.624511,1.403808,98
1788565,-0.075317,1.236572,0.072876,20.690916,-32.897949,-27.954100,98
1788662,-0.017700,1.740234,0.136353,-13.183593,2.319336,-2.319336,97
1788759,0.008301,1.464233,0.021606,-47.058102,4.760742,39.184570,97
1788858,0.041382,1.028442,0.089111,-5.981445,15.869140,-2.746582,99
1788956,0.066162,0.868164,-0.029907,36.743164,-14.221190,-33.508301,98
1789055,0.093018,0.931396,-0.080933,65.673828,-12.634276,-64.270020,99
1789154,0.001099,0.436401,0.108032,65.246582,-4.699707,-55.541988,99
1789252,-0.091187,0.335693,-0.128174,-49.926754,7.751464,33.508301,98
1789351,-0.033569,0.933105,0.191650,-80.017090,-13.793944,76.232910,99
1789449,0.205566,0.912598,-0.118164,-36.193848,16.906738,50.720211,98
1789546,-0.059204,1.130005,0.166626,-1.586914,14.709472,12.573241,97
1789645,-0.002319,1.197510,0.002197,22.644041,-7.202148,-19.348145,99
1789751,0.044067,1.588989,0.156982,19.592285,-5.798339,-24.963377,106
1789850,-0.064453,1.612671,0.158813,-15.930175,-1.892090,20.141600,99
1789948,-0.026978,1.155762,0.098145,-32.287598,-7.080078,9.765625,98
1790046,0.054321,0.874023,0.236450,12.390136,36.315918,-34.973145,98
1790144,0.007080,0.807861,0.170654,46.997066,-1.831055,-49.865719,98
1790243,0.096802,0.559204,0.233154,94.299309,-11.047362,-62.194820,99
1790341,-0.049927,0.444092,-0.162476,17.944336,20.935057,-13.610839,98
1790439,0.139160,0.585205,0.009644,-69.519043,-32.470703,56.823727,98
1790537,0.203735,0.802368,-0.086426,-55.603024,-35.095215,74.218750,98
1790635,0.013550,0.837524,0.089844,-25.146482,6.652832,39.672852,98
1790752,-0.061279,1.026855,0.059082,16.052246,11.596679,-7.934570,117
1790850,0.032837,1.478027,0.113403,32.836914,2.197266,-30.212400,98
1790947,-0.027588,1.815186,0.270630,-25.268553,-0.427246,4.760742,97
1791044,0.049683,1.260986,0.112915,-41.564938,10.437011,26.611326,97
1791141,-0.008301,1.024414,0.081177,10.253905,16.845703,-28.259275,97
1791238,0.063477,0.778564,-0.002808,53.100582,-29.418943,-41.748043,97
1791336,0.115479,0.643188,0.073853,76.782227,-8.117676,-62.622066,98
1791433,0.063721,0.359009,-0.148682,13.977050,11.596679,-5.798339,97
1791530,0.171631,0.449219,-0.014771,-68.542480,-10.498046,48.461910,97
1791627,0.022461,0.830566,0.082153,-61.889645,50.659176,61.889645,97
1791725,0.037354,1.083984,0.080078,-25.573729,-0.305176,34.179687,98
1791823,-0.014648,1.174805,-0.076538,23.986814,23.193357,-1.464844,98
1791922,-0.015991,1.437988,0.019287,37.536621,-15.075683,-24.291990,99
1792021,0.086182,1.988525,-0.022583,-25.634764,-8.239746,-5.493164,99
1792120,0.034302,1.410889,-0.009155,-15.869140,7.507324,9.094238,99
1792219,0.057129,0.924927,0.024536,24.536131,16.052246,-40.344234,99
1792317,0.084595,0.819458,0.130737,61.401363,-35.583496,-35.034180,98
1792415,0.081909,0.627686,0.193359,85.266106,-17.700195,-58.959957,98
1792512,-0.051514,0.348022,-0.179687,11.596679,2.136230,-7.751464,97
1792610,0.144653,0.318481,0.102417,-64.147949,-31.982420,58.227535,98
1792709,-0.126831,0.565308,-0.000610,-62.377926,-16.296387,90.881340,99
1792807,-0.125122,1.105713,0.186279,-11.352538,19.226074,13.488769,98
1792907,0.119507,1.308960,0.156250,33.813477,31.494139,-31.433104,100
1793005,-0.109131,1.675903,0.333862,22.216795,4.150391,-34.851074,98
1793103,0.026123,1.371216,0.280640,-47.973629,-2.502441,16.174316,98
1793200,-0.028076,1.146240,0.150879,-28.381346,1.037598,27.404783,97
1793298,0.018433,1.008667,0.131348,14.831542,28.564451,-25.024412,98
1793396,0.051025,0.822632,0.079224,64.697266,-15.258788,-49.804684,98
1793493,0.136475,0.384888,0.011963,70.312500,3.234863,-46.081539,97
1793591,-0.086548,0.320679,-0.089844,-28.747557,18.859863,6.774902,98
1793689,0.062622,0.323730,-0.036377,-79.040527,-19.287109,76.110840,98
1793794,0.206909,1.047241,0.137817,-47.485348,43.823238,42.785641,105
1793892,-0.073975,1.127319,0.091797,-6.103515,18.798828,5.981445,98
1793991,0.021729,1.242920,0.002563,31.372068,-9.094238,-17.150879,99
1794089,-0.105225,1.683350,-0.066284,17.822266,-23.254393,-31.066893,98
1794187,0.011230,1.773071,0.201660,-25.634764,7.812500,17.395020,98
1794286,0.137451,1.169922,0.154175,-25.329588,7.019042,18.615723,99
1794384,0.148315,0.862183,0.156250,28.686522,27.954100,-44.006344,98
1794482,0.195190,0.597778,0.197632,82.153313,5.554199,-62.805172,98
1794580,0.044922,0.115967,0.014526,73.547363,-16.845703,-34.057617,98
1794678,-0.154297,0.470337,-0.245850,-45.288082,0.976562,18.981934,98
1794791,0.130615,0.738281,0.149658,-102.416985,-3.723144,69.152832,113
1794888,0.069824,1.250244,0.004028,-61.035152,26.489256,64.697266,97
1794987,-0.037231,1.208618,-0.120483,2.380371,-33.935547,14.892577,99
1795084,-0.030151,1.374512,-0.033569,56.701656,-6.530761,-29.174803,97
1795182,-0.224731,1.991821,0.032837,9.704590,10.498046,-34.606934,98
1795280,-0.035278,1.316528,0.194458,-34.667969,6.225585,38.330078,98
1795378,0.074463,0.979980,0.206787,-3.723144,7.873535,-7.019042,98
1795476,0.074097,0.807861,0.123291,39.733887,0.915527,-39.306641,98
1795574,0.133911,0.693726,0.181519,89.233391,2.990722,-75.256348,98
1795671,-0.097046,0.289673,-0.028687,46.997066,2.685547,-29.846189,97
1795797,0.067871,0.367676,0.147461,-58.410641,-49.682613,36.926270,126
1795896,0.208618,0.729370,0.111816,-72.082520,-32.592773,88.378899,99
1795994,-0.007324,1.173584,0.077881,-22.399900,11.840819,36.132812,98
1796092,-0.120239,1.372070,0.025879,35.522461,34.851074,-20.935057,98
1796190,-0.088257,1.607910,0.023804,29.907225,-8.911133,-42.114254,98
1796288,0.044189,1.634888,0.199585,-28.930662,10.253905,-22.827147,98
1796386,0.069946,1.276855,0.077148,-28.137205,-0.488281,20.812986,98
1796483,0.056396,1.009155,0.261963,12.634276,8.850098,-33.325195,97
1796581,0.103760,0.727783,0.266357,73.608398,26.794432,-60.546871,98
1796679,0.009277,0.189575,0.043457,59.387203,-12.756347,-32.409668,98
1796804,-0.007690,0.196899,0.022339,-80.688469,-27.038572,42.419430,125
1796902,0.104248,0.671509,0.040405,-82.702629,-31.921385,94.177238,98
1797000,0.155273,0.944458,-0.002197,-35.888672,51.269527,36.560059,98
1797098,0.056274,1.318970,0.136841,2.563476,-3.845215,-19.531250,98
1797197,-0.023926,1.710083,-0.014771,31.616209,-1.953125,-26.123045,99
1797295,-0.097046,1.777954,0.177979,-15.136718,-13.793944,-2.929687,98
1797394,0.029541,1.350830,0.066040,-16.662598,-4.760742,26.184080,99
1797492,0.098511,1.108032,-0.055054,16.235352,39.489746,-43.273922,98
1797590,0.191406,0.949097,0.029907,76.049805,-12.878417,-61.523434,98
1797688,0.198120,0.288452,0.096069,75.500488,-8.483887,-47.058102,98
1797792,-0.111694,0.458130,-0.220459,-9.277344,-25.268553,8.178711,104
1797890,-0.078491,0.767090,-0.048828,-96.679680,-29.785154,74.584961,98
1797990,0.048096,0.857422,-0.009155,-61.584469,48.400875,59.753414,100
1798087,0.059692,1.158936,-0.023560,1.892090,-42.907711,12.329101,97
1798185,-0.131592,1.639160,0.002319,40.100098,-4.272461,-47.241207,98
1798283,-0.085327,1.896973,0.212402,-18.859863,19.958496,-17.028809,98
1798380,0.032715,1.411743,0.151978,-27.832029,-6.774902,37.292480,97
1798478,0.081543,1.095703,0.054687,22.033689,5.554199,-23.437498,98
1798576,0.164185,0.774170,0.024170,81.665031,-8.239746,-59.326168,98
1798674,0.062500,0.380859,0.053223,78.735352,-11.901855,-72.265625,98
1798772,0.032104,0.467285,0.078735,56.335445,-42.785641,-27.954100,98
1798870,0.501587,1.148926,0.421387,-33.691406,29.479979,22.705076,98
1798968,0.239746,1.008423,0.489258,-13.122558,3.051758,5.004883,98
1799066,0.175293,0.850220,0.295776,1.708984,6.042480,-8.300781,98
1799163,0.240723,0.909546,0.357666,-7.080078,3.601074,-7.507324,97
1799261,0.248535,0.913452,0.387817,-1.037598,13.305663,-8.789063,98
1799359,0.240723,0.859131,0.278931,-6.652832,-7.751464,-9.094238,98
1799457,0.326294,0.893799,0.299561,-1.831055,-2.929687,-9.155273,98
1799555,0.299927,0.905884,0.293091,-7.751464,-5.615234,-4.699707,98
