Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-0.015137,-1.123657,-0.488159,36.376953,15.258788,5.432128
-0.202148,-1.104858,-0.525269,-5.310058,19.958496,-6.469726
-0.015991,-1.150513,-0.337524,7.873535,-0.610352,-5.126953
-0.154907,-1.082642,-0.541626,31.738279,-14.892577,-3.662109
0.005371,-1.018555,-0.437378,-4.333496,4.882812,-3.662109
-0.114990,-0.774658,-0.150879,6.408691,-1.281738,-15.441894
0.147705,-0.563843,-0.135864,-73.608398,-44.372555,-26.489256
0.240967,-0.556519,-0.034546,-80.383293,-91.491692,-92.773430
-0.197388,-1.314941,-0.320435,32.897949,28.259275,42.907711
-0.117432,-0.883179,-0.100952,-1.953125,-5.920410,9.338379
-0.264038,-0.831421,-0.247803,9.399414,43.701168,6.164550
-0.257690,-0.868164,-0.175171,-1.525879,12.145995,2.929687
-0.299194,-0.854736,-0.225464,-16.784668,-8.789063,-10.131835
-0.261108,-0.881836,-0.274048,-13.061522,-3.601074,-19.104004
-0.247925,-0.999756,-0.108887,-22.949217,-16.174316,-33.935547
-0.039673,-0.968872,-0.177979,-6.469726,-51.879879,7.629394
-0.265625,-1.061646,-0.372437,16.662598,40.649410,10.559081
-0.368286,-0.870850,-0.189819,-2.441406,10.742187,-0.183105
-0.225830,-0.995239,-0.275513,6.774902,7.019042,7.812500
-0.260010,-0.813965,-0.209595,11.413573,-12.451171,-7.385253
-0.271484,-0.939331,-0.349243,0.305176,-5.432128,1.892090
-0.239990,-0.914551,-0.242065,4.760742,-1.403808,-6.774902
-0.258789,-0.945312,-0.244873,5.187988,1.159668,-0.122070
-0.246094,-0.918945,-0.249512,0.366211,-7.385253,0.732422
-0.241211,-0.907471,-0.276733,-13.366698,7.141113,0.793457
-0.255981,-0.988403,-0.314575,-18.127441,9.216309,4.272461
-0.299316,-0.876221,-0.256592,4.699707,10.192870,11.352538
-0.314941,-1.041016,-0.245605,56.579586,1.647949,7.141113
-0.242065,-1.070557,-0.574097,15.380858,-2.868652,0.244141
-0.227173,-1.183472,-0.416260,-10.681151,11.596679,6.591796
-0.205444,-0.916992,-0.135498,-16.784668,12.268065,-2.197266
-0.270752,-0.995361,-0.362061,13.732909,-19.775391,5.004883
-0.268188,-1.054688,-0.503784,3.601074,11.291503,9.155273
-0.141724,-0.977173,-0.238647,-5.310058,0.915527,2.624511
-0.138794,-0.938477,-0.156372,-12.023925,-9.094238,5.981445
-0.191162,-0.955078,-0.396606,-26.306150,7.263183,-2.563476
-0.100464,-0.879517,-0.325928,-40.771481,7.263183,-12.268065
0.005249,-0.581421,-0.067749,-53.100582,30.578611,10.375976
-0.119995,-0.727295,-0.005371,-14.038085,-10.192870,-2.258301
-0.328369,-1.108032,-0.112183,-8.178711,-4.821777,2.197266
-0.225830,-0.924072,0.004639,-8.239746,2.746582,-1.770019
-0.245117,-0.932251,0.000854,2.746582,-0.244141,0.366211
-0.188354,-0.953491,0.013306,2.502441,2.563476,3.784179
-0.235596,-0.933838,-0.069946,10.498046,-4.699707,6.530761
-0.338257,-0.897461,-0.055664,23.498533,-5.981445,14.221190
-0.168701,-0.803589,-0.206055,5.676269,-1.770019,-0.732422
-0.221680,-0.880981,-0.237549,22.644041,-4.638672,-6.286621
-0.184204,-0.644775,-0.057495,-0.549316,-9.277344,-11.718749
-0.199951,-0.619873,-0.025024,-9.765625,0.061035,-10.192870
-0.185181,-0.752319,-0.128784,28.869627,19.897461,6.591796
-0.172363,-0.887329,-0.346313,34.423828,4.577637,-12.878417
-0.309204,-1.077026,-0.591187,4.333496,14.648437,-1.770019
-0.217773,-0.882202,-0.319092,-9.399414,17.272949,-3.723144
-0.290405,-1.155884,-0.508545,4.943848,2.807617,2.868652
-0.187500,-0.975220,-0.231567,-31.249998,13.427733,-12.634276
-1.009644,-1.316772,-0.246094,-36.926270,42.968746,-31.188963
0.066040,-0.848877,0.291992,57.006832,-54.809566,31.311033
-0.515625,-1.196777,-0.448364,35.949707,9.460449,13.427733
-0.368896,-1.121948,0.004272,-16.174316,21.362303,10.131835
-0.293579,-0.997070,-0.235962,9.338379,-37.536621,-12.512206
-0.296875,-0.898926,-0.217285,16.845703,-9.338379,-6.408691
-0.318359,-0.882935,-0.319214,-0.488281,0.427246,-2.807617
-0.302979,-0.941895,-0.141357,-16.357422,-27.954100,-2.868652
-0.085327,-0.946899,-0.109619,2.258301,-26.245115,2.990722
-0.149536,-0.910645,0.053833,1.586914,-46.142574,-18.432617
-0.475708,-0.982422,-0.475586,26.855467,-8.911133,-13.000487
-0.240479,-0.975708,-0.311646,-4.394531,-22.277830,11.535644
