Time,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,dt
884805,0.087891,0.862549,-0.040649,-18.005371,-3.601074,13.061522,99
884904,0.071777,0.846191,-0.058960,-28.381346,-5.004883,15.075683,99
885003,0.040894,0.885254,-0.109497,-28.442381,-7.507324,19.592285,99
885100,0.046509,0.937866,-0.070801,-33.386230,1.037598,12.634276,97
885198,-0.018677,0.918457,-0.187012,-20.751951,-1.159668,13.122558,98
885296,-0.030151,0.978882,-0.250854,-9.826660,5.798339,20.568846,98
885394,-0.059692,1.000732,-0.179565,-7.263183,-0.427246,7.263183,98
885492,-0.032227,1.066772,-0.220703,-0.671387,-1.464844,-3.295898,98
885591,-0.050537,1.107422,-0.249390,-0.366211,-4.150391,-2.380371,99
885689,-0.055542,1.087524,-0.245972,8.239746,-1.647949,0.183105,98
885789,-0.024780,1.060059,-0.262451,10.314940,0.000000,2.197266,100
885888,-0.004883,0.996216,-0.217773,3.906250,1.037598,0.366211,99
885987,-0.016602,1.298950,-0.279419,-8.911133,-6.347656,-1.220703,99
886086,-0.027344,1.277466,-0.277954,-24.780272,7.263183,10.070800,99
886186,-0.059204,1.126465,-0.237427,-23.620604,1.770019,-8.483887,100
886285,-0.006714,1.011597,-0.295166,16.723633,-14.953612,-14.587401,99
886385,-0.011353,0.801514,-0.114380,29.418943,-6.652832,-30.273436,100
886483,0.063965,0.886108,-0.152832,46.936031,-1.403808,-20.446775,98
886581,0.057861,0.723633,-0.036377,58.715816,18.249512,-19.714355,98
886678,0.022461,0.477173,-0.138794,21.118162,1.403808,-17.028809,97
886776,0.182251,0.951050,-0.043457,-15.136718,11.535644,13.671874,98
886874,0.129517,1.156738,0.030518,-4.333496,-6.591796,-2.075195,98
886972,0.075562,0.908691,0.026855,9.338379,-16.296387,-9.704590,98
887070,0.096069,0.964233,0.021484,-0.671387,0.427246,-4.638672,98
887167,0.158325,0.978394,0.026855,-2.319336,-3.601074,-5.493164,97
887264,0.138306,0.962158,0.025635,-2.746582,-0.854492,1.403808,97
887361,0.108887,0.989990,0.007568,2.807617,-3.234863,2.319336,97
887460,0.082397,0.886353,-0.026733,-0.244141,-0.366211,15.441894,99
887560,0.116821,0.756470,-0.086182,-22.949217,-0.915527,27.893064,100
887659,0.061035,0.716797,0.031372,-37.841797,-4.516602,27.648924,99
887757,0.039185,0.899658,-0.205078,-44.128414,1.586914,18.188477,98
887856,0.033691,0.988159,-0.101685,-37.719727,5.920410,10.437011,99
887953,-0.007568,1.021851,-0.230347,-19.958496,-0.915527,12.023925,97
888051,-0.057861,1.043945,-0.242310,-11.779784,-1.953125,18.859863,98
888149,-0.077393,1.041992,-0.360229,-4.882812,2.868652,10.070800,98
888248,-0.139526,1.071411,-0.319458,4.943848,-4.150391,-5.493164,99
888347,-0.131958,1.082031,-0.289551,5.310058,-2.136230,-3.723144,99
888446,-0.140869,1.035400,-0.224487,1.708984,0.610352,1.892090,99
888544,-0.105103,1.024658,-0.276245,5.554199,-2.258301,0.000000,98
888643,-0.099609,1.110840,-0.277832,-0.061035,-2.624511,1.281738,99
888741,-0.127686,1.281860,-0.342163,-10.498046,4.211426,-3.662109,98
888839,-0.090576,1.080566,-0.261475,-12.573241,-5.371093,3.601074,98
888936,-0.106812,0.971313,-0.281494,7.263183,-9.338379,-5.126953,97
889034,-0.084229,0.925659,-0.207764,16.723633,-3.540039,-23.376463,98
889133,-0.043457,0.866577,-0.215820,19.775391,-7.873535,-18.737793,99
889232,0.009888,0.912231,-0.145264,12.695312,-0.793457,-34.606934,99
889329,0.078369,0.965942,-0.131592,27.038572,-3.051758,-20.874022,97
889428,0.119751,0.837158,-0.118896,45.654293,13.916015,-7.019042,99
889526,0.085083,0.730469,0.008179,36.804199,19.958496,-8.361816,98
889623,0.072021,0.726074,-0.107666,0.915527,6.103515,-6.469726,97
889720,0.097778,1.067505,0.091064,-8.117676,8.056641,0.793457,97
889819,0.136475,1.050903,0.009888,6.835937,1.281738,-6.958007,99
889918,0.135132,0.974976,0.016479,3.845215,2.014160,-9.094238,99
890017,0.164795,0.936401,-0.003418,-3.540039,2.441406,-1.159668,99
890116,0.184448,1.011841,0.003174,-3.540039,-1.220703,0.671387,99
890214,0.149048,0.991089,-0.006592,-0.244141,-1.037598,1.220703,98
890312,0.124023,0.949707,-0.021240,-4.516602,0.305176,1.525879,98
890410,0.116821,0.947632,-0.008301,-6.164550,-0.610352,1.586914,98
890507,0.089966,0.809937,-0.062500,-21.301268,-1.281738,10.375976,97
890604,0.042480,0.781006,-0.117188,-34.484863,-6.164550,19.042969,97
890702,0.055664,0.876953,-0.204468,-49.011227,3.967285,23.315428,98
890799,0.037354,0.852051,-0.153198,-43.090816,11.352538,22.888182,97
890896,-0.029175,0.878296,-0.260742,-27.404783,-0.427246,19.714355,97
890994,-0.066406,0.951782,-0.290771,-16.357422,0.488281,23.620604,98
891092,-0.083252,1.042725,-0.269653,-6.835937,-0.610352,11.596679,98
891191,-0.145508,1.118896,-0.455200,6.347656,-9.338379,-5.798339,99
891289,-0.087891,1.058105,-0.331665,8.483887,-13.000487,-3.906250,98
891387,-0.079468,1.016235,-0.339600,4.150391,-3.723144,-11.657714,98
891485,-0.056519,1.024902,-0.296753,23.010252,-1.098633,8.422852,98
891584,-0.061523,0.993408,-0.290894,18.066406,2.929687,-2.929687,99
891682,-0.040894,1.173828,-0.310669,-6.103515,1.159668,-3.845215,98
891781,-0.108887,1.221802,-0.267944,-17.028809,7.324218,2.929687,99
891880,-0.077148,1.110474,-0.283203,-26.367186,4.028320,4.211426,99
891978,-0.047974,1.052490,-0.301025,-10.375976,-2.685547,-14.648437,98
892077,-0.057983,0.914795,-0.276367,12.756347,-4.760742,-24.658201,99
892176,0.037842,0.838745,-0.283447,41.198727,-11.047362,-14.465331,99
892273,0.036621,0.885986,-0.183960,42.785641,1.098633,-30.395506,97
892371,0.059937,0.838623,-0.118652,54.870602,4.760742,-18.554687,98
892469,0.130615,0.621826,-0.000122,55.786129,12.145995,-22.338865,98
892567,0.178101,0.726807,-0.103271,7.019042,10.070800,15.441894,98
892665,0.179443,1.120728,0.025879,-10.620116,5.859375,2.563476,98
892763,0.076782,0.965576,0.074585,6.713867,-0.976562,-7.019042,98
892862,0.093018,0.958618,0.008301,-5.920410,0.732422,1.342773,99
892960,0.162598,1.016479,0.056519,-3.417969,0.122070,-6.896972,98
893058,0.148682,0.941406,0.029419,-3.784179,-2.746582,-1.892090,98
893156,0.178955,0.967896,0.003418,-10.681151,7.141113,0.732422,98
893255,0.185669,1.005859,-0.048462,-0.671387,-7.568359,-5.004883,99
893354,0.128662,0.938232,-0.054199,-1.770019,-5.493164,10.253905,99
893452,0.139404,0.932007,-0.025146,-8.850098,1.892090,4.211426,98
893549,0.140381,0.776489,-0.061646,-21.606443,-7.019042,13.366698,97
893648,0.124878,0.702759,-0.018311,-30.090330,7.263183,47.912594,99
893745,0.043701,0.814819,-0.018066,-38.330078,5.798339,35.339355,97
893842,-0.075684,0.850586,-0.187500,-33.203125,4.943848,18.554687,97
893941,-0.028687,0.973022,-0.311157,-22.033689,9.948730,15.014647,99
894039,-0.063843,1.042969,-0.293091,-12.878417,2.746582,8.789063,98
894137,-0.089111,1.052002,-0.288330,-0.793457,-6.652832,-7.202148,98
894237,-0.044678,1.067383,-0.296753,13.610839,-7.446289,-6.408691,100
894335,-0.030762,1.073486,-0.331299,13.916015,-5.126953,0.305176,98
894434,-0.020264,1.056396,-0.291626,11.962890,-4.089355,-6.591796,99
894531,-0.024658,0.999634,-0.261719,6.896972,1.159668,-2.075195,97
894629,-0.007202,1.053223,-0.281128,-1.037598,1.037598,-4.333496,98
894726,0.007446,1.307129,-0.405273,-15.502929,3.784179,11.413573,97
894823,-0.030884,1.195679,-0.326172,-41.748043,7.324218,14.709472,97
894923,-0.084595,1.102417,-0.359619,6.286621,4.333496,8.056641,100
895022,-0.030762,0.979614,-0.335205,14.038085,-2.258301,-19.165039,99
895121,-0.089722,0.838013,-0.230957,29.418943,-20.812986,-26.062010,99
895220,0.066040,0.844971,-0.228027,39.489746,6.286621,-39.672852,99
895319,0.127441,0.831543,-0.134399,47.790524,13.122558,-17.028809,99
895418,0.094849,0.640381,-0.061279,48.156734,-7.873535,-28.381346,99
895517,0.103638,0.676758,-0.025757,10.742187,5.798339,7.751464,99
895614,0.075562,1.078857,0.038086,-7.934570,16.113281,-3.784179,97
895712,0.117310,1.028076,0.010620,6.958007,2.441406,-11.413573,98
895810,0.171021,0.920532,0.001221,3.112793,-5.371093,1.770019,98
895909,0.179810,0.978760,0.019409,-3.845215,2.929687,-5.249023,99
896008,0.175415,0.953125,-0.031616,-5.004883,-0.061035,0.427246,99
896106,0.130127,0.979614,-0.020142,-5.981445,3.845215,5.187988,98
896212,0.114502,0.990601,-0.004639,-2.319336,2.258301,-1.098633,106
896313,0.124390,0.971436,-0.031616,-0.976562,-2.563476,1.708984,101
896412,0.141357,0.975098,-0.031128,-0.793457,0.000000,0.671387,99
896511,0.134644,0.833740,0.018433,-10.803222,-6.774902,2.563476,99
896610,-0.009766,0.596069,-0.126343,-42.175289,-16.174316,25.451658,99
896708,0.058228,0.898560,-0.176025,-43.518063,4.150391,17.089844,98
896805,0.030518,0.949829,-0.219849,-34.057617,12.268065,9.765625,97
896902,0.031128,0.938110,-0.205933,-25.512693,7.385253,11.291503,97
897000,0.002808,1.015625,-0.222412,-13.977050,5.676269,10.559081,98
897099,-0.015015,1.040405,-0.301514,5.187988,-3.967285,6.713867,99
897198,0.001587,1.053345,-0.318359,10.314940,-5.310058,2.136230,99
897296,-0.044434,1.071777,-0.268799,9.216309,-1.159668,0.854492,98
897394,-0.040771,1.032715,-0.255981,7.507324,-2.014160,-3.601074,98
897491,-0.001221,1.003784,-0.254028,6.469726,-3.417969,-6.958007,97
897589,-0.007690,1.020752,-0.245483,8.911133,-2.624511,-6.286621,98
897686,-0.001709,1.032837,-0.221924,4.638672,-3.479004,-4.272461,97
897784,0.023926,1.059570,-0.236572,-1.770019,-3.112793,2.136230,98
897882,-0.022461,1.249878,-0.228882,-15.441894,-3.906250,17.822266,98
897981,-0.028076,1.246338,-0.371582,-33.508301,10.314940,25.695799,99
898079,-0.057007,1.089844,-0.293701,-31.005857,11.108397,-7.751464,98
898178,-0.057251,0.964844,-0.305298,4.150391,-3.662109,-17.700195,99
898277,-0.013184,0.934692,-0.273926,24.658201,-11.657714,-37.170410,99
898377,0.102417,0.888184,-0.253784,29.235838,2.746582,-29.541014,100
898477,0.145996,0.942139,-0.258301,54.504391,-5.371093,-15.686034,100
898574,0.057617,0.553101,-0.027100,49.560543,2.929687,-18.859863,97
898672,0.100708,0.674072,-0.178711,15.380858,-7.202148,5.615234,98
898770,0.087280,0.998901,0.083252,-5.432128,15.197753,-0.427246,98
898868,0.167725,1.045288,-0.021484,0.549316,27.465818,-5.920410,98
898966,0.092285,0.928833,0.038574,3.662109,-7.141113,-1.892090,98
899064,0.140381,0.989380,-0.005859,-2.197266,-1.098633,-7.141113,98
899162,0.166992,0.976074,-0.017822,-0.854492,-2.990722,-3.540039,98
899260,0.140625,0.933350,-0.067383,-3.479004,-2.258301,1.586914,98
899359,0.138550,0.975342,-0.054443,-4.272461,-1.220703,-4.516602,99
899457,0.125488,0.815186,-0.070801,-14.831542,-5.493164,0.854492,98
899554,0.062622,0.666992,-0.283447,-41.809078,3.601074,15.869140,97
899653,0.138794,0.884033,-0.145508,-45.654293,3.784179,21.301268,99
899750,0.098633,0.949219,-0.261353,-36.987305,-4.638672,21.789549,97
899848,0.029053,1.053711,-0.245483,-25.817869,-4.150391,14.404296,98
899946,0.000000,1.014038,-0.279297,-16.906738,0.488281,9.094238,98
900044,-0.025513,1.029297,-0.333740,-10.620116,0.305176,6.896972,98
900143,-0.035278,1.015747,-0.367676,-1.464844,-1.098633,1.403808,99
900241,-0.031738,1.005615,-0.373901,6.164550,-4.272461,-2.197266,98
900339,-0.021973,0.974487,-0.388062,1.831055,-3.540039,-12.634276,98
900438,-0.014893,1.008545,-0.364624,3.906250,-2.258301,-12.023925,99
900535,0.030396,1.013794,-0.347290,16.845703,-3.967285,-1.464844,97
900632,0.032593,1.017578,-0.330200,4.150391,0.183105,-4.577637,97
900730,0.037109,1.271362,-0.353516,-7.385253,1.831055,11.413573,98
900827,0.040283,1.213745,-0.404907,-21.545408,9.399414,32.165527,97
900924,-0.074097,1.018677,-0.362915,-18.554687,5.920410,1.159668,97
901022,0.002930,1.015259,-0.436279,2.258301,4.150391,-13.549804,98
901120,-0.000854,0.944824,-0.327393,28.137205,-3.967285,-28.991697,98
901219,0.000244,0.879028,-0.234375,39.672852,-9.216309,-36.010742,99
901317,0.109131,0.832520,-0.101685,54.931637,-6.774902,-30.273436,98
901415,0.154663,0.667114,-0.189697,54.992672,12.145995,-5.737304,98
901514,0.131958,0.781982,-0.056519,19.958496,6.286621,-3.601074,99
901612,0.139771,0.940430,-0.054687,-2.563476,4.516602,-3.112793,98
901711,0.191895,0.994751,-0.046143,2.014160,-1.220703,3.173828,99
901808,0.154419,0.962280,0.004272,0.610352,1.220703,0.671387,97
901905,0.152344,0.961060,-0.005615,1.647949,-1.281738,-3.356933,97
902003,0.160522,0.961792,-0.012573,-1.892090,-1.281738,-0.854492,98
902101,0.154175,0.910767,-0.049072,-6.713867,2.685547,4.638672,98
902199,0.124756,0.842163,-0.110596,-25.207518,3.662109,6.469726,98
902297,0.198120,0.920044,-0.081665,-42.846676,5.737304,31.311033,98
902397,0.093872,0.837891,-0.109375,-48.278805,2.563476,23.132322,100
902495,-0.014160,0.854736,-0.318115,-37.719727,2.380371,22.094725,98
902594,0.035645,0.914673,-0.173218,-14.648437,8.239746,20.935057,99
902691,-0.021240,1.050293,-0.301758,-3.356933,-1.220703,17.211914,97
902789,-0.045044,1.035034,-0.193970,-1.037598,-5.371093,8.117676,98
902888,-0.038330,1.037598,-0.260376,-1.647949,-3.112793,1.159668,99
902986,-0.027832,1.042480,-0.307861,6.042480,-7.202148,2.685547,98
903085,-0.014526,1.012695,-0.424927,13.610839,3.662109,5.432128,99
903183,-0.047852,0.959229,-0.323364,4.760742,-13.977050,-11.230468,98
903281,-0.037354,1.032471,-0.313599,2.868652,3.173828,-10.925292,98
903379,-0.034546,1.211914,-0.369263,-0.488281,-0.244141,0.915527,98
903478,-0.027832,1.291260,-0.365479,-12.207030,8.605957,11.352538,99
903577,-0.022095,1.052368,-0.268066,-11.779784,5.798339,1.586914,99
903675,0.037476,1.005615,-0.265015,3.234863,2.075195,-19.226074,98
903772,0.018677,0.975830,-0.154541,13.671874,-1.586914,-22.766111,97
903870,0.064453,0.824219,-0.208374,26.672361,-2.685547,-13.671874,98
903967,0.028076,0.718750,-0.004272,34.667969,1.403808,-22.949217,97
904064,0.129272,0.692627,-0.236938,28.991697,9.765625,-15.930175,97
904161,0.050781,0.666138,-0.134399,8.850098,-0.671387,1.403808,97
904258,0.110718,1.057007,0.014526,5.432128,5.126953,-10.375976,97
904355,0.106934,0.973389,-0.060059,14.709472,4.028320,-13.488769,97
904452,0.096558,0.876465,-0.030151,15.441894,-0.244141,4.577637,97
904549,0.197754,0.958862,-0.068970,4.394531,4.638672,0.915527,97
904646,0.170898,0.950439,-0.035156,-0.732422,3.234863,2.319336,97
904743,0.138428,0.954834,-0.029541,-0.793457,-0.488281,2.441406,97
904841,0.147583,1.005249,-0.056030,-0.244141,-3.906250,-4.211426,98
904939,0.160889,0.955566,-0.064087,-1.647949,-4.577637,-3.845215,98
905036,0.181152,0.897339,-0.064453,-8.361816,1.037598,0.610352,97
905133,0.114990,0.810913,-0.174561,-31.433104,-2.136230,9.094238,97
905230,0.127686,0.668213,-0.059082,-51.025387,2.502441,24.902342,97
905327,0.030273,0.858643,-0.202637,-50.292965,-1.220703,28.381346,97
905424,0.024170,0.874634,-0.247070,-36.437988,1.098633,24.536131,97
905521,0.017334,0.979248,-0.358765,-19.714355,-0.488281,8.178711,97
905618,0.043701,1.051636,-0.355469,-4.272461,-2.807617,9.277344,97
905715,0.025146,1.028442,-0.338745,-1.770019,-9.094238,9.826660,97
905812,0.028564,1.071411,-0.421875,-5.310058,-1.464844,-3.723144,97
905909,0.032959,1.014526,-0.401855,-2.685547,-0.610352,0.488281,97
906006,-0.017212,0.958740,-0.434204,9.399414,-0.183105,-0.061035,97
906104,-0.025635,0.912842,-0.354858,10.009766,-0.122070,-4.516602,98
906202,-0.010376,1.090820,-0.372803,1.403808,-0.976562,-10.375976,98
906299,-0.003174,1.302246,-0.418579,2.990722,3.112793,13.427733,97
906397,-0.019165,1.108521,-0.373657,-25.146482,8.544922,17.761230,98
906494,0.033813,1.017822,-0.342529,3.051758,12.573241,7.629394,97
906592,-0.053223,0.915771,-0.316895,15.136718,-1.831055,-9.155273,98
906690,0.025269,0.979004,-0.261841,30.517576,-5.187988,-24.780272,98
906788,0.044800,0.924927,-0.264038,41.015621,-10.009766,-32.470703,98
906887,0.130981,0.889771,-0.182251,52.124020,1.586914,-31.494139,99
906986,0.138428,0.630615,-0.104004,50.598141,-7.141113,-18.432617,99
907084,0.081787,0.672119,-0.130249,9.582520,-1.220703,8.239746,98
907182,0.139282,1.099365,-0.048462,-1.708984,1.098633,-0.732422,98
907280,0.180420,0.998047,-0.017212,3.723144,-8.056641,-5.737304,98
907378,0.151855,0.923950,-0.020996,-2.258301,-2.380371,2.014160,98
907476,0.181030,1.011597,-0.049072,-6.591796,0.000000,-3.967285,98
907574,0.155396,0.960937,-0.072388,-5.554199,-2.014160,-0.122070,98
907672,0.141846,0.944824,-0.073242,-5.859375,-1.037598,1.953125,98
907771,0.112061,0.841919,-0.075928,-17.883301,-4.882812,4.821777,99
907869,0.134033,0.763550,-0.128296,-43.212887,-0.610352,11.840819,98
907967,0.052002,0.760254,-0.312378,-54.321285,25.939939,38.696289,98
908065,0.032227,0.867310,-0.338623,-41.320797,2.014160,22.644041,98
908162,0.024658,0.976196,-0.332031,-28.808592,-4.333496,21.423338,97
908261,-0.059204,0.992554,-0.371216,-6.530761,6.896972,2.197266,99
908359,-0.000732,1.034302,-0.328003,5.371093,2.685547,4.150391,98
908457,-0.051392,1.027344,-0.334229,14.038085,3.845215,3.662109,98
908555,-0.031860,1.061523,-0.291260,15.686034,-11.901855,-18.859863,98
908652,0.004883,1.050171,-0.333008,19.409180,-9.277344,-16.357422,97
908750,0.033691,1.048462,-0.280518,21.850584,-3.417969,-2.380371,98
908847,0.031128,1.055298,-0.256714,7.751464,0.366211,-2.441406,97
908945,0.024414,1.074951,-0.229004,-11.840819,1.281738,-0.671387,98
909043,-0.014160,1.264160,-0.263550,-23.681639,4.516602,19.287109,98
909141,-0.023437,1.227661,-0.353760,-35.034180,8.422852,12.939452,98
909239,-0.020142,1.009644,-0.294556,-21.484373,11.108397,-9.094238,98
909337,-0.042114,0.922729,-0.299194,5.065917,-0.183105,-8.850098,98
909435,-0.021484,0.931519,-0.258667,26.550291,-2.807617,-22.644041,98
909532,0.067261,0.844727,-0.410767,47.241207,-23.925779,-13.061522,97
909629,0.073486,0.858154,-0.165894,54.931637,2.685547,-30.883787,97
909726,0.148682,0.738281,-0.069336,49.743649,-6.408691,-20.507811,97
909823,0.099121,0.741699,-0.010864,15.563964,20.385740,2.563476,97
909921,0.115112,0.942627,-0.060791,-5.249023,0.366211,5.554199,98
910018,0.163818,1.090576,0.059814,-3.723144,-2.319336,-7.751464,97
910115,0.161377,0.940186,-0.034790,1.586914,-3.479004,-1.953125,97
910213,0.212402,0.986328,0.013794,-3.784179,2.929687,-5.554199,98
910310,0.237427,0.975830,0.001831,-0.244141,0.793457,-6.469726,97
910407,0.210815,0.946045,-0.100342,-1.220703,-2.685547,0.244141,97
910505,0.205566,0.977539,-0.075684,-2.014160,0.305176,-0.305176,98
910602,0.192993,0.976807,-0.071899,1.953125,-1.220703,4.028320,97
910699,0.158691,0.892212,-0.047607,-6.042480,-2.502441,6.286621,97
910797,0.129517,0.754028,-0.188599,-40.588375,5.798339,8.422852,98
910894,0.115967,0.871704,-0.169556,-40.466305,0.549316,21.301268,97
910992,0.075317,0.730835,-0.222656,-36.315918,-0.305176,26.428221,98
911090,0.051514,0.837036,-0.239014,-27.038572,2.868652,27.221678,98
911189,0.011841,0.964478,-0.305054,-13.977050,1.708984,20.874022,99
911287,-0.055420,1.010742,-0.301758,-9.460449,3.112793,16.601562,98
911385,-0.021729,1.081299,-0.350708,-3.479004,-9.643555,7.263183,98
911483,-0.039551,1.120483,-0.292725,-4.516602,3.601074,-9.460449,98
911581,-0.007324,1.066772,-0.366455,10.681151,-2.075195,11.535644,98
911678,-0.039063,0.987183,-0.347534,13.488769,-3.723144,-3.601074,97
911777,-0.017212,1.012085,-0.324463,5.187988,-2.502441,-12.634276,99
911876,0.001099,0.993408,-0.299072,-2.929687,-2.807617,-4.577637,99
911975,0.018311,0.972290,-0.276489,-0.854492,-2.868652,-4.150391,99
912074,0.017944,1.107422,-0.356934,-7.690429,-3.540039,-2.075195,99
912172,-0.013794,1.218750,-0.324341,-20.812986,6.042480,19.714355,98
912270,0.004395,1.160400,-0.391235,-28.198240,9.338379,17.883301,98
912368,-0.055420,0.993896,-0.388428,-4.028320,7.629394,0.427246,98
912467,-0.014404,0.938354,-0.383667,16.540527,0.549316,-18.981934,99
912565,-0.023315,0.877686,-0.275391,29.174803,-5.554199,-28.259275,98
912663,0.062988,0.888184,-0.223267,33.935547,-6.958007,-27.770994,98
912761,0.095337,0.752686,-0.074219,21.789549,-11.840819,-18.249512,98
912859,0.067261,0.841431,-0.084961,46.813961,-3.967285,-32.043457,98
912957,0.084229,0.677246,-0.168945,33.752441,8.422852,-8.178711,98
913055,0.176880,0.917603,-0.032227,-7.751464,8.605957,5.004883,98
913154,0.184570,1.055420,-0.020874,-5.371093,-1.037598,-5.187988,99
913252,0.152588,0.923950,-0.074463,0.854492,-6.591796,-0.427246,98
913350,0.158203,0.973511,-0.098877,-4.638672,0.976562,-2.075195,98
913448,0.164429,0.973267,-0.074951,-0.427246,0.366211,-0.732422,98
913546,0.133667,0.959106,-0.078491,-0.976562,0.610352,1.281738,98
913644,0.151611,0.936401,-0.060303,-3.967285,1.281738,-0.610352,98
913742,0.094116,0.698975,-0.131714,-35.217285,-12.084960,7.202148,98
913839,0.091675,0.775391,-0.167603,-48.828121,1.953125,30.029295,97
913937,0.075073,0.838501,-0.170166,-51.025387,6.103515,25.024412,98
914035,-0.007324,0.880981,-0.198853,-38.696289,-1.525879,15.197753,98
