Time,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
11749,0.048218,0.954834,-0.154785,-14.526366,-0.793457,-8.056641
11865,0.039795,0.975952,-0.088745,-14.09912,1.464844,10.925292
11981,-0.210815,0.960449,-0.278564,-23.864744,20.751951,-4.699707
12097,-0.051392,0.954224,-0.337769,-12.512206,-15.86914,19.775391
12213,-0.129639,0.927002,-0.227539,-0.305176,0.549316,-0.915527
12329,-0.186401,0.919556,-0.36145,-18.676758,-16.235352,-2.441406
12445,-0.128052,0.930298,-0.347168,-13.916015,-2.563476,0.732422
12561,-0.129395,0.913574,-0.410034,-12.634276,-5.981445,3.173828
12677,-0.135742,0.938599,-0.328247,-8.605957,-6.591796,2.868652
12793,-0.106689,0.929687,-0.340332,2.685547,-5.615234,-5.432128
12909,-0.177734,0.883911,-0.361084,-3.356933,-2.197266,3.417969
13025,-0.113037,0.927734,-0.475342,3.845215,-3.967285,-6.958007
13141,-0.084961,0.910522,-0.35498,8.300781,-3.112793,-7.446289
13257,-0.046997,1.016357,-0.324097,2.807617,0.488281,-11.535644
13373,-0.101563,0.990479,-0.379639,-8.483887,2.624511,-22.583006
13489,-0.033936,0.899536,-0.392212,-11.230468,-0.366211,-12.390136
13605,-0.019897,0.925537,-0.389282,9.643555,-1.342773,-7.080078
13721,-0.020386,0.948853,-0.38501,2.380371,-12.878417,-2.502441
13837,0.012085,1.011963,-0.369385,2.624511,-2.441406,-6.958007
13953,-0.013306,0.97522,-0.400879,17.272949,-3.540039,-15.319823
14069,0.107788,0.911621,-0.380737,2.929687,-11.901855,-2.624511
14185,0.041016,0.928467,-0.309326,17.51709,0.061035,7.995605
14301,0.051392,0.924561,-0.194092,16.967773,12.390136,6.04248
14417,-0.006104,0.993652,-0.305176,20.446775,-1.586914,9.887695
14533,-0.034424,0.952759,-0.182129,24.597166,-0.183105,17.944336
14649,-0.052734,0.956055,-0.111694,26.367186,1.953125,11.352538
14765,-0.049683,0.877197,-0.047119,12.512206,1.342773,7.324218
14881,-0.09375,0.994019,-0.100952,12.08496,0.061035,9.58252
14997,-0.110229,0.972534,-0.135376,18.005371,-7.690429,9.460449
15113,-0.114868,0.923828,-0.063843,21.789549,-14.160155,-0.366211
15229,-0.015259,0.906616,0.115479,-12.023925,4.882812,-4.638672
15345,-0.145996,0.998657,-0.061401,-17.578125,13.244628,-7.507324
15461,-0.116211,0.92688,-0.118774,-24.963377,3.723144,-10.925292
15577,-0.069702,0.854126,-0.08374,-13.366698,21.728514,-31.127928
15693,0.074097,0.906616,-0.134888,-25.512693,13.244628,-33.325195
15809,0.001221,0.876953,-0.256836,-34.301758,-4.821777,-18.127441
15925,0.03479,0.858643,-0.248413,-36.499023,-5.249023,-16.540527
16041,0.278076,1.133179,-0.432373,-7.8125,3.112793,-23.315428
16157,0.13916,0.907349,-0.103394,4.943848,11.840819,4.943848
16273,0.029663,1.09082,-0.457764,-10.009766,-12.573241,7.873535
16389,0.061279,1.167847,-0.360352,-29.479979,4.882812,11.96289
16505,0.115234,0.758667,-0.415894,-14.526366,3.112793,23.620604
16621,-0.083984,1.033936,-0.536011,-22.15576,-5.187988,36.621094
16737,-0.053833,0.876953,-0.483521,-0.854492,1.770019,10.009766
16853,-0.039185,0.915283,-0.328491,7.324218,-2.01416,13.549804
16969,-0.118652,0.789551,-0.536743,-13.183593,7.8125,1.464844
17085,-0.123901,0.887451,-0.476685,1.281738,2.990722,1.647949
17201,-0.154907,0.864258,-0.473877,-5.859375,-1.220703,6.04248
17317,-0.109009,0.863525,-0.485352,8.300781,1.098633,-1.586914
17433,-0.112671,0.865845,-0.453735,-1.281738,-2.319336,1.647949
17549,-0.124268,0.863403,-0.500977,4.394531,-0.305176,-1.647949
17665,-0.10791,0.867065,-0.444336,-0.305176,3.051758,1.525879
17781,-0.10437,0.882324,-0.464478,-4.272461,-0.488281,-0.12207
17897,-0.159546,0.852173,-0.512329,-7.080078,-1.037598,2.868652
18013,-0.133423,0.859375,-0.487915,1.525879,1.831055,-1.647949
18129,-0.106445,0.880249,-0.490723,3.967285,5.737304,-6.469726
18245,-0.168579,0.939209,-0.471191,11.718749,-6.713867,-11.169433
18361,-0.130981,0.973145,-0.502319,-10.375976,-2.563476,-7.202148
18477,-0.058105,0.837158,-0.450806,3.601074,-1.464844,-5.554199
18593,-0.057739,0.911377,-0.451904,3.967285,8.972168,-3.173828
18709,-0.089233,0.856689,-0.46106,1.098633,-2.868652,-0.671387
18825,-0.114502,0.908203,-0.520508,10.864257,-14.465331,-4.394531
18941,-0.026367,0.92041,-0.421265,20.935057,-11.108397,-4.272461
19057,-0.05603,0.865234,-0.337524,7.751464,-1.342773,0.061035
19173,-0.027466,0.880493,-0.356567,16.296387,-3.051758,-4.882812
19289,-0.018555,0.966797,-0.353516,20.019531,0.244141,1.647949
19405,-0.096924,0.871826,-0.257813,25.268553,-0.183105,3.051758
19521,-0.049316,0.958984,-0.255493,18.920898,0.244141,3.601074
19637,-0.022217,0.927002,-0.169922,29.113768,9.277344,3.112793
19753,-0.048096,0.967651,-0.172363,20.629881,-0.366211,2.01416
19869,-0.030884,0.957031,-0.113403,20.629881,4.638672,3.112793
19985,-0.072998,0.938599,-0.090454,13.610839,0.305176,7.8125
20101,-0.114624,0.958862,-0.076172,15.136718,-1.403808,3.295898
20217,-0.071899,0.952393,0.029663,10.925292,4.455566,-1.037598
20333,-0.10083,0.914062,-0.012207,-34.240723,-4.333496,-13.85498
20449,-0.040771,0.894287,-0.054565,-32.775879,10.864257,-20.690916
20565,-0.031494,0.932129,-0.191284,-42.114254,4.333496,-12.451171
20681,0.01001,0.915161,-0.282227,-25.085447,1.647949,-20.935057
20797,0.076294,0.934937,-0.244873,-30.029295,9.216309,-5.249023
20913,0.009277,0.972534,-0.312134,-17.883301,5.981445,-6.958007
21029,0.057007,0.932617,-0.31958,-10.925292,2.929687,-10.437011
21145,-0.002808,0.894043,-0.376587,-27.099607,-4.02832,-1.159668
21261,0.008545,0.928101,-0.489502,-13.793944,7.263183,4.089355
21377,0.026855,0.915405,-0.483154,-3.479004,4.150391,18.798828
21493,0.213989,0.861694,-0.442871,6.652832,3.234863,31.249998
21609,0.020996,0.496216,-0.74231,-61.096188,-13.671874,65.063477
21725,-0.05835,1.464111,-0.289917,15.930175,13.610839,-22.766111
21841,-0.231567,0.883789,-0.573608,-12.695312,-6.04248,-5.371093
21957,-0.152832,0.839844,-0.510864,-7.324218,2.075195,5.859375
22073,-0.102051,0.863037,-0.539062,4.455566,3.295898,0.12207
22189,-0.145508,0.840698,-0.450073,6.04248,3.173828,1.953125
22305,-0.158081,0.850708,-0.477783,-8.728027,0.610352,1.89209
22421,-0.124634,0.856567,-0.543213,-6.286621,3.601074,3.784179
22537,-0.150757,0.843628,-0.509644,1.647949,-0.12207,2.197266
22653,-0.187378,0.850952,-0.516113,-2.075195,-1.403808,-2.441406
22769,-0.113647,0.868896,-0.571655,11.840819,-1.098633,-5.981445
22885,-0.130249,0.934326,-0.450806,16.479492,2.746582,-4.272461
23001,-0.154663,0.874268,-0.478027,-13.488769,-7.263183,-14.709472
23117,-0.039673,0.873047,-0.533936,5.371093,-7.93457,-12.817382
23233,-0.074829,0.9021,-0.442383,7.446289,-8.850098,0.12207
23349,-0.060669,0.916504,-0.46936,5.126953,-9.82666,-3.173828
23465,-0.05835,0.868896,-0.429199,13.427733,-2.990722,-1.770019
23581,-0.053833,0.873413,-0.393677,9.887695,0.549316,-4.577637
23697,-0.037842,0.931641,-0.414673,7.324218,-4.272461,-1.770019
23813,-0.035034,0.9104,-0.38147,19.592285,4.455566,-6.16455
23929,-0.039063,0.922485,-0.363281,19.53125,2.990722,3.540039
24045,-0.008423,0.926636,-0.296387,27.832029,1.831055,3.173828
24161,-0.051025,0.909668,-0.229858,24.108885,4.699707,6.16455
24277,-0.057373,0.958374,-0.176514,24.658201,13.000487,-5.187988
24393,-0.073242,0.942261,-0.152588,15.563964,7.995605,5.249023
24509,-0.125488,0.988525,-0.169678,10.498046,4.150391,9.58252
24625,-0.105713,0.954346,-0.115356,15.747069,4.333496,5.187988
24741,-0.094849,0.927612,-0.076416,8.361816,-0.793457,9.216309
24857,-0.107666,0.813721,-0.062012,-2.929687,-2.685547,1.89209
24973,-0.017212,0.770264,-0.165771,-58.105465,-3.845215,-31.066893
25089,-0.053955,1.0177,-0.412964,-40.710445,4.699707,-29.113768
25205,-0.139404,1.044434,-0.263794,-16.296387,12.08496,-20.507811
25321,0.050659,0.936035,-0.241699,-35.949707,-3.295898,-9.94873
25437,0.077393,0.964722,-0.378906,2.380371,-11.718749,-1.281738
25553,0.002686,1.012817,-0.300781,-23.925779,-5.981445,7.629394
25669,-0.039551,0.940552,-0.494751,-16.662598,-10.925292,2.13623
25785,0.052856,0.958862,-0.491211,-25.024412,0.549316,14.526366
25901,0.043945,0.96875,-0.471924,4.821777,2.13623,8.300781
26017,-0.078735,0.839722,-0.352905,-6.591796,-1.708984,1.586914
26133,-0.067505,0.924072,-0.552246,-10.620116,11.596679,9.338379
26249,-0.070679,1.074585,-0.502441,-10.559081,-0.061035,0.549316
26365,-0.10498,0.924927,-0.550293,-3.234863,-6.652832,-1.281738
26481,-0.091064,0.876221,-0.486816,3.234863,-12.573241,-0.976562
26597,-0.080933,0.868774,-0.474365,-2.807617,0.976562,1.403808
26713,-0.073242,0.86499,-0.501587,-2.624511,-0.12207,-0.976562
26829,-0.089233,0.871826,-0.492554,-1.647949,-0.244141,0.366211
26945,-0.067017,0.873413,-0.483398,0.427246,-2.563476,0.976562
27061,-0.089233,0.858765,-0.484985,-3.051758,-1.770019,-0.915527
27177,-0.072876,0.854736,-0.513062,-0.427246,2.563476,-0.305176
27293,-0.066772,0.861084,-0.481445,-4.02832,3.723144,-0.244141
27409,-0.080444,0.920654,-0.621338,-5.737304,-5.371093,-1.708984
27525,-0.069214,0.916626,-0.490234,12.573241,-1.098633,-6.530761
27641,-0.033203,0.878174,-0.462036,2.746582,-0.061035,-10.498046
27757,-0.059204,0.852783,-0.477783,-3.417969,-5.187988,-7.995605
27873,-0.026123,0.916504,-0.516724,8.178711,0.183105,-10.742187
27989,-0.019653,0.874146,-0.445557,2.319336,-5.981445,-9.887695
28106,0.01416,0.884888,-0.486572,2.258301,-11.291503,-8.728027
28222,0.054687,0.884644,-0.445312,16.174316,-3.234863,-6.347656
28338,0.054932,0.933228,-0.392822,2.502441,-3.234863,-10.681151
28454,0.053223,0.852783,-0.408081,8.850098,0.427246,-8.972168
28570,0.084717,0.974121,-0.437012,17.150879,-4.760742,-3.173828
28686,0.094238,0.925781,-0.333862,10.986327,-3.723144,1.647949
28802,0.152222,0.94043,-0.312988,10.681151,-1.708984,-4.272461
28918,0.084229,0.969849,-0.359741,14.343261,-0.671387,2.441406
29034,0.056885,0.955688,-0.306396,14.648437,0.488281,3.295898
29150,0.093628,0.965698,-0.27063,12.329101,1.953125,1.770019
29266,0.114502,0.952148,-0.221802,14.953612,5.249023,4.516602
29382,0.0625,0.97522,-0.236084,11.840819,3.723144,6.835937
29498,0.057617,0.966187,-0.174683,25.146482,11.413573,7.263183
29614,0.030029,0.945312,-0.161255,15.86914,-0.854492,9.765625
29730,0.000977,0.905518,-0.130737,16.235352,3.234863,6.347656
29846,0.067871,0.749878,-0.046753,-13.183593,2.075195,-1.586914
29962,-0.001465,0.903442,-0.163452,-27.343748,6.469726,-14.648437
30078,0.071777,0.716919,-0.185913,-63.476559,2.929687,-23.010252
30194,0.010742,1.039795,-0.608398,-39.733887,-27.282713,-16.174316
30310,-0.042358,0.911621,-0.300781,-35.705566,-12.329101,10.803222
30426,0.111572,1.057251,-0.521729,-37.414551,18.005371,14.465331
30542,0.151123,1.034424,-0.497437,22.216795,2.746582,15.86914
30658,-0.057251,0.837769,-0.32373,-8.972168,-4.943848,16.296387
30774,-0.045898,0.888184,-0.605713,-39.367676,15.624999,16.235352
30890,-0.106934,0.858032,-0.600342,20.202635,10.925292,11.474608
31006,-0.096802,0.785034,-0.365723,-5.554199,4.394531,15.258788
31122,-0.18042,0.899292,-0.642456,-12.145995,2.563476,23.742674
31238,-0.209351,0.85022,-0.510132,-1.89209,2.197266,12.451171
31354,-0.204956,0.813232,-0.555664,-14.770507,1.159668,6.774902
31470,-0.144653,0.849854,-0.54541,18.005371,2.075195,11.901855
31586,-0.251587,0.855103,-0.496826,-6.713867,0.854492,0.793457
31702,-0.195679,0.77832,-0.566162,-3.234863,-0.915527,-1.281738
31818,-0.246094,0.807739,-0.532471,-1.281738,2.380371,0.793457
31934,-0.23291,0.768799,-0.56189,-3.90625,-2.746582,0.671387
32050,-0.225708,0.82251,-0.543579,1.342773,-1.525879,4.638672
32166,-0.230713,0.814941,-0.555542,-5.126953,1.464844,-1.708984
32282,-0.247314,0.835937,-0.619507,-0.12207,-6.225585,-5.676269
32398,-0.242065,0.825806,-0.552124,-3.173828,-3.234863,-5.493164
32514,-0.196167,0.791138,-0.558838,-3.845215,-5.676269,-1.89209
32630,-0.205688,0.825073,-0.602783,-0.12207,-5.432128,-1.037598
32746,-0.192261,0.78894,-0.528564,3.234863,-3.662109,-5.065917
32862,-0.159424,0.809692,-0.559448,2.990722,-9.94873,-10.559081
32978,-0.133057,0.845703,-0.580811,15.441894,-4.516602,-6.713867
33094,-0.137573,0.891968,-0.501099,12.512206,-2.685547,-7.568359
33210,-0.116211,0.876221,-0.484863,2.075195,-2.624511,-12.634276
33327,-0.096191,0.88147,-0.536743,5.615234,3.173828,-10.253905
33443,-0.106323,0.812134,-0.457397,10.375976,2.258301,-6.835937
33559,-0.063965,0.841553,-0.465454,2.380371,-4.02832,-3.540039
33675,-0.055054,0.89563,-0.535034,8.239746,-9.094238,0.793457
33791,-0.067383,0.882568,-0.455322,17.51709,-4.333496,-1.647949
33907,-0.019287,0.915527,-0.400513,15.502929,0.915527,-1.708984
34023,-0.06189,0.915527,-0.385742,12.390136,-3.784179,0.976562
34139,-0.070435,0.900635,-0.360352,13.366698,-0.427246,-3.417969
34255,-0.011963,0.921265,-0.341919,13.610839,3.234863,-0.793457
34371,-0.073486,0.954712,-0.338135,20.507811,-0.976562,2.441406
34487,-0.079346,0.983643,-0.261841,21.606443,1.159668,5.493164
34603,-0.084473,0.946167,-0.245239,17.76123,-3.479004,2.990722
34719,-0.058472,0.944092,-0.157104,15.86914,-0.12207,1.342773
34835,-0.022949,0.986816,-0.112671,18.188477,13.061522,0
34951,-0.059937,0.937866,-0.126343,14.587401,7.93457,0.671387
35067,-0.02063,0.628174,0.021118,-18.005371,13.366698,2.01416
35183,-0.06665,0.77356,-0.420654,-88.928215,-4.333496,-37.536621
35299,0.095825,0.874146,-0.425537,-17.76123,36.437988,-57.861324
35415,0.179932,1.142944,-0.416016,-26.855467,-12.20703,-25.451658
35531,0.160522,1.008057,-0.452148,-28.991697,-3.234863,2.502441
35647,0.108765,0.863281,-0.573853,-23.986814,-12.817382,13.244628
35763,0.092529,0.923462,-0.546387,-4.638672,-12.512206,7.202148
35879,0.008301,0.873901,-0.556152,-10.437011,-0.12207,20.1416
35995,0.020386,0.869751,-0.483276,1.831055,8.850098,11.413573
36111,-0.002808,0.928467,-0.542603,-7.385253,6.713867,15.014647
36227,0.016113,0.904785,-0.553467,2.563476,4.577637,6.591796
36343,-0.060547,0.835571,-0.501343,-6.225585,7.263183,9.70459
36459,-0.046021,0.831787,-0.574585,-17.028809,7.507324,9.887695
36575,-0.114868,0.813599,-0.60376,-13.061522,1.281738,10.498046
36691,-0.071777,0.800171,-0.60022,3.295898,-0.793457,1.403808
36807,-0.117798,0.812012,-0.59314,-10.375976,3.234863,9.216309
36923,-0.172852,0.799438,-0.642212,0.854492,-1.403808,3.051758
37039,-0.12854,0.796997,-0.56189,4.821777,-2.502441,1.403808
37155,-0.139038,0.802612,-0.603149,-2.380371,-1.281738,1.159668
37271,-0.117065,0.782349,-0.535767,2.197266,0.793457,-0.244141
37387,-0.140991,0.796875,-0.598389,-5.310058,-0.854492,0.183105
37503,-0.139404,0.782593,-0.57959,1.159668,0.305176,0.427246
37619,-0.152588,0.795532,-0.5896,-1.831055,0.183105,0.488281
37735,-0.130859,0.797852,-0.582397,-0.12207,1.037598,-0.305176
37851,-0.141846,0.789795,-0.591431,-0.488281,-0.183105,0.976562
37967,-0.146484,0.801636,-0.593872,-1.220703,-1.159668,-0.732422
38083,-0.132568,0.788696,-0.588623,-0.610352,-0.793457,-0.427246
38199,-0.12793,0.799072,-0.587769,-0.305176,-0.12207,1.525879
38315,-0.151489,0.796387,-0.600098,-2.13623,-0.12207,-0.305176
38431,-0.135986,0.796997,-0.584229,0.915527,-0.427246,-0.854492
38547,-0.140625,0.796143,-0.589722,-2.441406,1.281738,0
38663,-0.141479,0.781006,-0.59021,-0.793457,0.183105,-0.12207
38779,-0.147461,0.791504,-0.594727,-0.976562,-0.854492,-0.366211
38895,-0.147705,0.793945,-0.593018,-1.831055,-0.915527,0.183105
39011,-0.146362,0.785889,-0.591675,-1.281738,-0.793457,-1.037598
39127,-0.144897,0.790527,-0.587402,-1.220703,0.854492,0.427246
39243,-0.140869,0.783569,-0.594727,-0.671387,-0.305176,-0.305176
39359,-0.138916,0.789185,-0.595459,-1.586914,-0.12207,-0.305176
39475,-0.148926,0.78479,-0.596069,0.12207,0.12207,-0.305176
39591,-0.143921,0.792725,-0.590332,-0.732422,0.12207,0.12207
39707,-0.144897,0.784302,-0.592651,-2.502441,1.525879,-0.671387
39823,-0.151733,0.788696,-0.597168,1.098633,1.159668,-0.610352
39939,-0.145386,0.792114,-0.589966,-2.075195,-0.610352,0.488281
40055,-0.148682,0.784302,-0.610474,-2.319336,-0.854492,0.488281
40171,-0.141724,0.782593,-0.59375,0,0.488281,-0.305176
40287,-0.136475,0.787109,-0.60083,-1.342773,0.12207,-0.366211
40403,-0.150024,0.783569,-0.599854,0.244141,1.159668,0.366211
40519,-0.143677,0.779541,-0.59436,-2.380371,0.427246,0.366211
40635,-0.144287,0.780273,-0.598511,0.183105,0.12207,-1.220703
40751,-0.158813,0.786255,-0.613159,-3.90625,-0.976562,0.549316
40867,-0.149658,0.778931,-0.606323,1.220703,0.427246,-0.366211
40983,-0.142212,0.785767,-0.607178,-1.464844,0.549316,0.061035
41099,-0.149414,0.77124,-0.605835,-0.793457,-0.061035,-0.671387
41215,-0.154419,0.782837,-0.608398,0.183105,0.244141,0.488281
41331,-0.153442,0.778076,-0.611694,-1.464844,1.159668,-0.793457
41447,-0.149048,0.775146,-0.598999,-0.915527,0.732422,0.427246
41563,-0.154663,0.778076,-0.606323,-0.366211,0.610352,0.061035
41679,-0.152466,0.776367,-0.612427,-1.220703,0.732422,0.12207
41795,-0.148315,0.76355,-0.591064,0.732422,-1.098633,-0.854492
41911,-0.16748,0.784912,-0.602417,-0.793457,-0.305176,1.403808
42027,-0.154419,0.782593,-0.608765,-2.13623,0.610352,-0.061035
42143,-0.151978,0.776978,-0.600464,3.356933,0.732422,-1.403808
42259,-0.158936,0.786743,-0.612183,-3.540039,1.464844,0.854492
42375,-0.158325,0.771973,-0.599976,0,0.183105,-1.464844
42491,-0.153198,0.782959,-0.599609,-1.342773,0.244141,0.488281
42607,-0.169189,0.782349,-0.615112,-1.098633,0.488281,-0.854492
42723,-0.154419,0.770142,-0.591309,-1.037598,1.098633,0.488281
42839,-0.154419,0.78064,-0.611938,0.244141,-0.305176,-0.976562
42955,-0.155884,0.770752,-0.600342,-1.159668,0.12207,-0.061035
43071,-0.159546,0.777344,-0.602661,-1.098633,0.183105,0.12207
43187,-0.163696,0.776001,-0.617432,-1.464844,0.610352,0.305176
43303,-0.161499,0.772827,-0.601685,-0.854492,0.732422,0
43419,-0.158813,0.774536,-0.608032,-2.075195,-0.061035,-0.976562
43535,-0.162964,0.759766,-0.599609,-0.732422,0.732422,-1.342773
43651,-0.169922,0.776855,-0.618408,-4.089355,-0.488281,0.671387
43767,-0.375366,0.866089,-0.853638,23.132322,-39.489746,-40.466305
43883,-0.287354,0.691772,-0.570435,79.406738,-46.936031,-95.031731
43999,0.674316,0.877075,-0.503296,94.360344,-121.520988,-135.192871
44115,0.944824,0.604858,-0.07373,165.466293,-202.575668,-26.428221
44231,0.192261,0.119141,1.051147,70.983887,-180.969223,36.437988
44347,0.315186,1.022461,0.457397,65.673828,-5.615234,115.661613
44463,0.058228,0.81543,0.184692,154.907227,-42.66357,132.751465
44579,0.169922,-0.290771,1.211548,213.745102,10.253905,160.644516
44695,-0.316528,-0.260742,1.307129,68.17627,-50.47607,57.983395
44811,-0.243774,-0.077881,0.899414,44.372555,23.254393,50.292965
44927,-0.319702,-0.298584,0.843628,42.602535,2.624511,57.312008
45043,-0.136353,-0.404785,0.892578,47.119137,-1.586914,41.809078
45159,-0.130127,-0.411743,0.751465,34.301758,-20.507811,36.499023
45275,-0.1875,-0.462891,0.643311,28.381346,-40.466305,92.041008
45391,-0.19397,-0.474487,0.813477,38.146973,-39.001465,111.450188
45507,-1.065796,-0.531494,0.509888,9.338379,-32.104492,39.18457
45623,-0.049561,-0.784912,0.441162,4.882812,-76.416016,25.634764
45739,-0.269043,-0.729858,0.689697,24.108885,-64.758301,37.414551
45855,-0.109741,-0.764038,0.618774,41.442867,-7.019042,48.950191
45971,-0.082764,-0.894165,0.411255,29.846189,6.713867,7.202148
46087,-0.101929,-0.878784,0.432861,11.352538,-4.394531,13.610839
46203,-0.028076,-0.954224,0.310913,20.751951,-7.324218,20.202635
46319,0.03186,-0.908447,0.384277,3.662109,0.244141,23.254393
46435,0.010254,-0.921631,0.385498,11.535644,8.544922,23.437498
46551,-0.287354,-1.2771,0.250732,98.69384,-8.300781,63.476559
46667,0.082764,-1.40332,0.400024,80.749504,-159.606934,-40.222164
46783,-0.099976,-0.828857,0.215088,5.981445,-141.662598,-185.363754
46899,-0.254517,-0.887451,-0.139404,30.883787,105.224602,-172.119125
47015,-0.425781,-0.676392,-0.125732,-19.287109,110.046379,-151.367187
47131,-0.737549,-0.373047,0.024048,-65.551758,63.354488,-156.066895
47247,-1.042603,-0.03479,0.469727,-44.43359,48.950191,-235.839828
47363,-0.790649,0.313721,0.341553,12.878417,-58.471676,-275.390625
47479,-0.681763,0.529053,0.242554,61.767574,-6.347656,-187.56102
47595,-0.398071,0.544556,0.423096,50.292965,10.19287,-79.040527
47711,-0.219482,0.547241,0.576294,22.338865,41.809078,-35.27832
47827,-0.265991,0.703125,0.499023,37.841797,-37.29248,-2.197266
47943,-0.24585,0.641235,0.723389,33.26416,-50.842281,-13.97705
48059,-0.438843,0.541504,0.700317,25.146482,-24.475096,-12.573241
48175,-0.448853,0.529053,0.685791,11.108397,-6.04248,-0.061035
48291,-0.429443,0.564453,0.696289,1.464844,-1.098633,3.295898
