Time,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
26184,-0.110718,1.049438,0.217651,-9.765625,-18.798828,-15.197753
26300,-0.220337,0.795044,0.326782,1.831055,-10.131835,-3.417969
26416,-0.18811,0.96936,0.353882,4.333496,-6.04248,6.103515
26532,-0.201416,0.90686,0.328369,3.234863,1.953125,-5.004883
26648,-0.170532,0.90625,0.32666,-4.760742,0.976562,0.976562
26764,-0.185547,0.903687,0.297729,-5.92041,2.441406,5.371093
26880,-0.217285,0.930786,0.265137,-1.464844,1.525879,3.723144
26996,-0.225098,0.921875,0.269287,9.82666,-0.12207,4.699707
27112,-0.2229,0.893433,0.353882,9.82666,0.610352,1.708984
27228,-0.228638,0.889893,0.338257,9.82666,2.563476,4.089355
27344,-0.216064,0.866943,0.332764,12.023925,1.220703,2.441406
27460,-0.17981,0.794556,0.355347,21.789549,6.347656,-0.671387
27576,-0.220459,0.752075,0.407959,14.09912,7.507324,-1.770019
27692,-0.25,0.690918,0.422485,24.963377,-4.943848,11.474608
27808,-0.281616,0.854492,0.563843,21.728514,6.958007,3.417969
27924,-0.250732,0.79895,0.552856,15.808105,4.882812,-3.173828
28040,-0.233765,0.821167,0.560547,10.31494,-3.479004,0.610352
28156,-0.256104,0.756714,0.557495,10.19287,-12.390136,0.488281
28272,-0.284912,0.767456,0.674683,8.544922,-7.141113,5.310058
28388,-0.306274,0.746826,0.59021,1.647949,-3.479004,0.488281
28504,-0.317139,0.716675,0.688843,18.859863,-1.586914,3.051758
28620,-0.255493,0.72522,0.641602,23.132322,2.380371,4.455566
28736,-0.267456,0.647461,0.580078,16.784668,-6.896972,0.305176
28852,-0.297852,0.669189,0.818115,0.671387,-2.990722,-8.666992
28968,-0.287598,0.714111,0.761841,10.742187,10.864257,1.342773
29084,-0.307007,0.64856,0.69458,8.850098,0.061035,2.563476
29200,-0.341553,0.649536,0.843018,-1.281738,0.488281,-0.183105
29316,-0.417725,0.867432,0.96814,-15.930175,2.502441,-3.173828
29432,-0.407104,0.911987,0.992798,-31.005857,14.709472,-16.418457
29548,-0.257446,0.807617,0.751099,-41.381832,9.460449,-6.774902
29664,-0.219116,0.74353,0.461548,-43.945309,0.183105,-0.183105
29780,-0.258301,0.708008,0.437622,-59.692379,-10.31494,-1.770019
29896,0.051392,0.512329,0.085693,-51.879879,-21.606443,0.305176
30012,-0.183105,0.476929,0.155396,-40.100098,-47.668453,-34.179687
30128,-0.167114,1.102783,0.182495,-18.005371,-31.188963,-16.052246
30244,-0.195312,0.852417,0.207397,-33.26416,-6.286621,-19.65332
30360,-0.082642,0.845947,-0.206055,27.587889,-6.530761,46.203609
30476,-0.362549,0.984131,0.136719,-7.8125,-0.488281,42.66357
30592,-0.311768,0.961182,0.119995,27.160643,10.864257,16.296387
30708,-0.359497,0.989746,0.133179,-2.746582,14.465331,7.995605
30824,-0.394165,0.8573,0.196899,4.638672,9.82666,-4.638672
30940,-0.349487,0.94458,0.174561,8.789063,4.455566,1.770019
31056,-0.320435,0.849854,0.241211,12.145995,12.512206,-4.02832
31172,-0.319336,0.881592,0.217285,8.728027,6.774902,8.605957
31288,-0.344482,0.816406,0.22937,14.770507,7.629394,6.04248
31404,-0.358521,0.857178,0.244507,12.817382,4.455566,3.356933
31520,-0.325195,0.741699,0.266235,10.131835,-3.662109,-4.577637
31636,-0.320313,0.759033,0.346191,14.282226,0.732422,-1.037598
31752,-0.344238,0.87146,0.365601,13.122558,5.554199,0.854492
31868,-0.363281,0.861694,0.415527,9.399414,7.629394,0.549316
31984,-0.337646,0.855225,0.411743,6.835937,4.821777,-0.671387
32100,-0.356689,0.875732,0.379395,3.234863,-2.807617,-0.244141
32216,-0.432617,0.86499,0.505371,12.390136,-11.169433,0.671387
32332,-0.370972,0.849976,0.56665,12.573241,3.90625,-3.051758
32448,-0.282104,0.753784,0.423584,10.498046,7.019042,-2.807617
32564,-0.299683,0.725952,0.405762,12.939452,-9.765625,4.516602
32680,-0.361084,0.749268,0.583862,5.249023,-6.774902,3.173828
32796,-0.41748,0.746826,0.640991,6.103515,3.234863,-1.281738
32912,-0.422729,0.885376,0.496338,-7.507324,8.300781,-2.319336
33028,-0.410889,0.910156,0.610352,-2.929687,1.464844,-1.098633
33144,-0.527222,1.061646,0.72168,-22.338865,-3.662109,-2.319336
33260,-0.494263,1.05481,0.673828,-22.705076,4.699707,-6.16455
33376,-0.36084,0.872559,0.412354,-37.780762,12.695312,-11.352538
33492,-0.30127,0.844238,0.297241,-51.269527,5.92041,-9.338379
33608,0.041382,0.352783,-0.017944,-26.489256,-6.652832,-8.850098
33724,-0.0979,0.571655,-0.00647,-17.822266,-5.981445,-28.259275
33840,-0.206543,1.047607,0.344849,-10.0708,-29.541014,3.417969
33956,-0.239258,0.922607,0.209106,-20.202635,-5.126953,-8.911133
34072,-0.184326,0.888672,-0.000854,-5.615234,-0.732422,5.065917
34188,-0.336914,0.859253,0.174927,11.474608,2.929687,37.597656
34304,-0.414673,1.002319,0.266602,16.601562,9.58252,1.953125
34420,-0.374634,0.878662,0.159302,2.075195,1.89209,2.13623
34536,-0.332886,0.983276,0.147095,1.220703,3.295898,-9.765625
34652,-0.324463,0.83313,0.222046,8.483887,-5.737304,-2.13623
34768,-0.288452,0.920166,0.189941,-0.366211,-3.234863,1.708984
34884,-0.305908,0.930908,0.188477,3.845215,-0.183105,-0.610352
35000,-0.344971,0.912231,0.196045,0.915527,3.173828,-3.112793
35116,-0.321167,0.898437,0.196411,9.82666,7.324218,0.732422
35232,-0.297485,0.866821,0.228149,6.530761,9.094238,3.112793
35348,-0.289673,0.866333,0.214966,7.385253,8.300781,0.366211
35464,-0.234375,0.780029,0.230591,12.878417,5.981445,4.821777
35580,-0.272705,0.808594,0.255859,10.620116,5.432128,4.638672
35696,-0.319458,0.881348,0.278687,13.488769,-0.976562,5.371093
35812,-0.302612,0.82666,0.323608,5.126953,2.685547,-8.605957
35928,-0.298218,0.805542,0.311768,19.226074,0.427246,8.728027
36044,-0.348999,0.884155,0.444214,23.498533,-2.197266,-3.723144
36160,-0.348511,0.871094,0.499634,6.835937,-2.868652,4.638672
36276,-0.351196,0.7948,0.512207,8.239746,3.662109,-3.479004
36392,-0.37146,0.847656,0.483521,6.16455,6.103515,8.728027
36508,-0.395508,0.804932,0.437744,2.441406,0.305176,9.338379
36624,-0.391968,0.815552,0.45166,16.113281,-4.211426,1.647949
36740,-0.360352,0.744385,0.511475,9.765625,6.04248,-3.356933
36856,-0.309082,0.762085,0.690796,13.183593,11.596679,-10.681151
36972,-0.315918,0.757446,0.588623,-0.549316,1.708984,0.305176
37088,-0.457031,1.030396,0.705688,-10.19287,-18.066406,3.356933
37204,-0.595703,1.028198,0.851196,-14.526366,2.990722,-11.779784
37320,-0.418823,0.952271,0.635498,-44.006344,9.155273,-23.071287
37436,-0.315674,0.830933,0.418335,-47.302242,4.02832,-18.249512
37552,-0.160278,0.626709,0.127197,-31.127928,0.793457,4.150391
37668,0.030884,0.281738,-0.012329,-37.963867,-9.521484,-8.911133
37784,-0.312988,1.225342,0.167358,-25.512693,-22.094725,-17.39502
37900,-0.23999,0.783936,0.232422,-4.943848,17.76123,-15.563964
38016,-0.17981,0.999268,0.143555,6.591796,-9.521484,24.414061
38132,-0.257568,0.969604,0.232422,10.375976,5.493164,5.310058
38248,-0.310669,0.907715,0.213989,-3.234863,6.591796,-2.319336
38364,-0.277466,0.907959,0.189697,-0.671387,1.037598,2.929687
38480,-0.289673,0.909424,0.213867,-1.403808,-1.831055,5.493164
38596,-0.305664,0.926147,0.259155,7.568359,1.770019,6.652832
38712,-0.295532,0.927612,0.215454,3.601074,2.929687,2.502441
38828,-0.304932,0.906494,0.245728,0.671387,4.333496,0.549316
38944,-0.287354,0.912476,0.262329,11.596679,6.225585,2.197266
39060,-0.288818,0.88147,0.260132,7.019042,9.82666,0.305176
39176,-0.278687,0.853516,0.258667,18.371582,10.742187,5.676269
39292,-0.305298,0.87915,0.32312,15.930175,4.211426,2.319336
39408,-0.271851,0.806763,0.334106,12.329101,2.075195,1.037598
39524,-0.265381,0.810059,0.428955,9.765625,3.295898,3.967285
39640,-0.291748,0.790649,0.416504,14.953612,14.404296,7.141113
39756,-0.283325,0.86145,0.452881,12.634276,13.305663,3.112793
39872,-0.290283,0.772095,0.386719,13.610839,4.211426,4.699707
39988,-0.321167,0.813721,0.443115,12.695312,-3.967285,3.845215
40104,-0.331543,0.764282,0.487671,12.023925,-8.605957,0.12207
40220,-0.345825,0.760132,0.552368,6.225585,-1.953125,-2.258301
40336,-0.339355,0.772095,0.526123,9.521484,-0.549316,0.549316
40452,-0.320435,0.773071,0.561523,13.732909,-2.502441,1.403808
40568,-0.328247,0.734497,0.627197,9.94873,-0.488281,-3.967285
40684,-0.307495,0.733398,0.650024,5.554199,0.793457,-1.342773
40800,-0.327515,0.739014,0.631836,17.39502,4.943848,8.605957
40916,-0.319092,0.741943,0.604004,7.629394,0.610352,1.159668
41032,-0.307007,0.653687,0.681519,5.493164,-0.610352,-3.295898
41148,-0.323242,0.677734,0.677246,3.356933,-1.464844,1.037598
41264,-0.302124,0.66626,0.665527,6.469726,7.690429,0.915527
41380,-0.347778,0.678223,0.695068,4.150391,5.859375,-0.854492
41496,-0.321533,0.651367,0.738892,7.080078,4.699707,3.417969
41612,-0.353027,0.757935,0.807129,-8.666992,-2.075195,0.549316
41728,-0.478394,0.946167,0.941162,-23.132322,-10.559081,0.427246
41844,-0.454346,0.924561,0.880737,-37.231445,-0.854492,-10.864257
41960,-0.377075,0.81958,0.577637,-57.617184,-2.258301,-18.554687
42076,-0.245972,0.915405,0.342651,-48.400875,-5.310058,-8.422852
42192,-0.089355,0.03125,0.004761,-2.929687,9.216309,15.86914
42308,-0.095947,0.770508,0.29126,-35.766602,-16.052246,-31.066893
42424,0.144409,0.69751,0.45459,1.098633,-1.831055,-32.104492
42540,-0.213013,0.845215,0.206665,-15.930175,-13.671874,19.042969
42656,-0.275024,1.008911,0.33313,0.305176,7.568359,2.319336
42772,-0.249268,0.901733,0.286133,-10.742187,10.19287,-14.709472
42888,-0.215332,0.852051,0.236938,-3.356933,-2.746582,1.403808
43004,-0.258911,0.918579,0.292603,6.408691,-6.408691,14.22119
43120,-0.289795,0.966187,0.317993,2.685547,-2.807617,3.112793
43236,-0.271118,0.905884,0.331787,-10.437011,4.516602,-9.338379
43352,-0.237915,0.859619,0.245361,1.220703,3.90625,2.380371
43468,-0.275269,0.926025,0.293701,0.854492,-0.732422,7.873535
43584,-0.268433,0.947876,0.308594,-3.356933,2.075195,-4.943848
43700,-0.249634,0.884155,0.258667,-6.16455,3.662109,-8.911133
43816,-0.234741,0.902588,0.26416,0.183105,-1.281738,0.183105
43932,-0.245605,0.910156,0.28186,-1.220703,-3.417969,0.610352
44048,-0.260986,0.912231,0.284668,2.13623,-1.098633,1.89209
44164,-0.263184,0.917236,0.288818,-1.037598,-0.183105,0.427246
44280,-0.25293,0.91626,0.284546,-0.488281,1.281738,-0.915527
44396,-0.248535,0.905884,0.276978,-3.051758,3.112793,-0.549316
44512,-0.251587,0.910034,0.263184,-2.807617,0.854492,0.244141
44628,-0.258423,0.919678,0.26709,-0.976562,0.793457,-0.488281
44744,-0.248779,0.911865,0.273071,-1.281738,0.915527,-1.586914
44860,-0.25061,0.908813,0.266602,-1.770019,-0.366211,-0.610352
44976,-0.249878,0.917725,0.271606,1.525879,0.061035,0.732422
45092,-0.250122,0.916748,0.263306,-0.549316,-0.366211,-0.427246
45208,-0.252563,0.914551,0.27063,0.976562,-0.366211,-0.671387
45324,-0.257324,0.909912,0.271973,-0.671387,-0.12207,-0.976562
45440,-0.248901,0.914551,0.278564,-2.441406,-1.525879,-1.342773
45556,-0.252441,0.914673,0.284546,-0.061035,-0.183105,-0.12207
45672,-0.251221,0.911499,0.272095,-0.12207,-0.12207,-0.366211
45788,-0.251831,0.916016,0.269897,-0.244141,0.12207,-0.427246
45904,-0.25354,0.912842,0.283447,0.244141,0.183105,-0.793457
46020,-0.256348,0.914185,0.272705,0.061035,0.854492,-1.037598
46136,-0.25647,0.912231,0.271118,-1.647949,0.183105,-0.549316
46252,-0.251343,0.914307,0.277222,0.793457,0.061035,0.610352
46368,-0.255859,0.92041,0.2771,-0.183105,0.12207,0.061035
46484,-0.252563,0.911255,0.28186,-0.854492,0.305176,-0.793457
46600,-0.244507,0.911499,0.283447,0.610352,0,-0.549316
46716,-0.247681,0.910767,0.281616,-0.061035,0.061035,-0.366211
46832,-0.255005,0.912231,0.273926,-2.380371,-0.12207,-0.610352
46948,-0.25354,0.913574,0.273438,-0.671387,0.366211,-0.488281
47064,-0.250977,0.914673,0.275513,-1.831055,0.366211,-1.220703
47180,-0.25293,0.91333,0.275635,0.12207,0.183105,-0.854492
47296,-0.25,0.913574,0.273071,-0.427246,0.305176,-0.671387
47412,-0.23938,0.918945,0.273804,-0.366211,-0.427246,-0.732422
47528,-0.247559,0.90918,0.283691,-0.976562,0.793457,0.183105
47644,-0.247559,0.91394,0.279297,-0.732422,1.220703,-0.183105
47760,-0.25293,0.916138,0.285522,-0.549316,0.061035,-0.183105
47876,-0.251587,0.913696,0.27771,-1.037598,-0.12207,-1.159668
47992,-0.251465,0.908081,0.267334,-0.488281,0.671387,-1.525879
48108,-0.254517,0.909424,0.277344,-1.281738,-0.366211,-0.671387
48224,-0.246338,0.920288,0.279297,-0.366211,0.305176,-0.549316
48340,-0.248901,0.916016,0.271973,-0.610352,0.671387,-0.854492
48456,-0.242187,0.912598,0.269897,-0.183105,-0.244141,-0.427246
48572,-0.237549,0.917236,0.275635,-0.976562,-0.061035,-0.061035
48688,-0.239746,0.91748,0.269775,0.732422,0.427246,0.12207
48804,-0.242432,0.914307,0.277222,-2.319336,0.610352,0.061035
48920,-0.240845,0.911499,0.271362,1.770019,0.915527,1.464844
49036,-0.251465,0.908447,0.293701,-3.601074,-2.563476,-0.915527
49152,0.286987,1.936646,0.475708,-38.269043,-5.981445,-86.364738
49268,-0.125488,1.337646,0.118286,19.897461,-14.22119,-103.576653
49384,0.140991,-0.598389,-1.361084,63.415524,78.918457,100.097649
49500,-0.275635,-1.246704,-0.618774,348.571747,-150.390625,99.121086
49616,-1.016846,-1.833618,3.771484,206.115707,-38.452148,172.729477
49732,-0.61853,1.153809,3.495117,-78.00293,258.422852,-55.541988
49848,-1.341553,-0.918945,-0.886841,-301.269531,517.333984,-293.945312
49964,-0.072998,-1.172363,-0.520996,336.852997,-91.796867,122.314445
50080,-0.098389,-0.026123,2.486572,103.881828,93.383781,70.678711
50196,-0.238281,-0.317505,0.909912,24.658201,-43.029781,-50.659176
50312,-0.362183,-0.708374,0.650879,-2.746582,-8.300781,-18.981934
50428,-0.16272,-0.549072,0.841309,9.033203,-28.747557,-15.808105
50544,-0.713501,-0.262939,0.711914,-9.338379,-197.814926,-53.894039
50660,-0.181885,-0.840576,1.007568,-6.713867,35.03418,22.705076
50776,-0.136475,-0.522217,0.675903,14.465331,6.347656,25.634764
50892,-0.123413,-0.569824,0.777588,24.475096,22.338865,14.892577
51008,-0.055664,-0.649414,0.763306,14.038085,-6.225585,-13.061522
51124,-0.113159,-0.649902,0.742554,10.498046,-8.850098,-5.065917
51240,-0.121094,-0.662354,0.736572,4.02832,-1.342773,-4.089355
51356,-0.127197,-0.650757,0.735352,-3.540039,-3.112793,1.647949
51472,-0.183716,-0.658569,0.773682,-10.253905,-1.708984,-3.540039
